DATA;SEDE;TIPO PS;NUMERO ACCESSI
01/01/2022;Cantù;PS Generale;57
01/01/2022;Cantù;PS Pediatrico;10
01/01/2022;Menaggio;PS Generale;16
01/01/2022;S. Fermo;PS Generale;122
01/01/2022;S. Fermo;PS Ostetrico-Ginecologico;19
01/01/2022;S. Fermo;PS Pediatrico;39
02/01/2022;Cantù;PS Generale;45
02/01/2022;Cantù;PS Pediatrico;3
02/01/2022;Menaggio;PS Generale;15
02/01/2022;S. Fermo;PS Generale;97
02/01/2022;S. Fermo;PS Ostetrico-Ginecologico;24
02/01/2022;S. Fermo;PS Pediatrico;30
03/01/2022;Cantù;PS Generale;56
03/01/2022;Cantù;PS Pediatrico;10
03/01/2022;Menaggio;PS Generale;24
03/01/2022;S. Fermo;PS Generale;107
03/01/2022;S. Fermo;PS Ostetrico-Ginecologico;29
03/01/2022;S. Fermo;PS Pediatrico;30
04/01/2022;Cantù;PS Generale;50
04/01/2022;Cantù;PS Pediatrico;7
04/01/2022;Menaggio;PS Generale;21
04/01/2022;S. Fermo;PS Generale;101
04/01/2022;S. Fermo;PS Ostetrico-Ginecologico;23
04/01/2022;S. Fermo;PS Pediatrico;19
05/01/2022;Cantù;PS Generale;57
05/01/2022;Cantù;PS Pediatrico;7
05/01/2022;Menaggio;PS Generale;15
05/01/2022;S. Fermo;PS Generale;91
05/01/2022;S. Fermo;PS Ostetrico-Ginecologico;21
05/01/2022;S. Fermo;PS Pediatrico;23
06/01/2022;Cantù;PS Generale;35
06/01/2022;Cantù;PS Pediatrico;2
06/01/2022;Menaggio;PS Generale;18
06/01/2022;S. Fermo;PS Generale;78
06/01/2022;S. Fermo;PS Ostetrico-Ginecologico;10
06/01/2022;S. Fermo;PS Pediatrico;20
07/01/2022;Cantù;PS Generale;42
07/01/2022;Cantù;PS Pediatrico;4
07/01/2022;Menaggio;PS Generale;19
07/01/2022;S. Fermo;PS Generale;101
07/01/2022;S. Fermo;PS Ostetrico-Ginecologico;21
07/01/2022;S. Fermo;PS Pediatrico;26
08/01/2022;Cantù;PS Generale;30
08/01/2022;Cantù;PS Pediatrico;3
08/01/2022;Menaggio;PS Generale;8
08/01/2022;S. Fermo;PS Generale;82
08/01/2022;S. Fermo;PS Ostetrico-Ginecologico;14
08/01/2022;S. Fermo;PS Pediatrico;25
09/01/2022;Cantù;PS Generale;44
09/01/2022;Cantù;PS Pediatrico;5
09/01/2022;Menaggio;PS Generale;11
09/01/2022;S. Fermo;PS Generale;66
09/01/2022;S. Fermo;PS Ostetrico-Ginecologico;18
09/01/2022;S. Fermo;PS Pediatrico;20
10/01/2022;Cantù;PS Generale;56
10/01/2022;Cantù;PS Pediatrico;1
10/01/2022;Menaggio;PS Generale;28
10/01/2022;S. Fermo;PS Generale;92
10/01/2022;S. Fermo;PS Ostetrico-Ginecologico;18
10/01/2022;S. Fermo;PS Pediatrico;15
11/01/2022;Cantù;PS Generale;52
11/01/2022;Cantù;PS Pediatrico;7
11/01/2022;Menaggio;PS Generale;15
11/01/2022;S. Fermo;PS Generale;73
11/01/2022;S. Fermo;PS Ostetrico-Ginecologico;18
11/01/2022;S. Fermo;PS Pediatrico;29
12/01/2022;Cantù;PS Generale;50
12/01/2022;Cantù;PS Pediatrico;6
12/01/2022;Menaggio;PS Generale;8
12/01/2022;S. Fermo;PS Generale;77
12/01/2022;S. Fermo;PS Ostetrico-Ginecologico;19
12/01/2022;S. Fermo;PS Pediatrico;25
13/01/2022;Cantù;PS Generale;45
13/01/2022;Cantù;PS Pediatrico;6
13/01/2022;Menaggio;PS Generale;10
13/01/2022;S. Fermo;PS Generale;88
13/01/2022;S. Fermo;PS Ostetrico-Ginecologico;19
13/01/2022;S. Fermo;PS Pediatrico;34
14/01/2022;Cantù;PS Generale;43
14/01/2022;Cantù;PS Pediatrico;4
14/01/2022;Menaggio;PS Generale;26
14/01/2022;S. Fermo;PS Generale;77
14/01/2022;S. Fermo;PS Ostetrico-Ginecologico;17
14/01/2022;S. Fermo;PS Pediatrico;20
15/01/2022;Cantù;PS Generale;58
15/01/2022;Cantù;PS Pediatrico;4
15/01/2022;Menaggio;PS Generale;12
15/01/2022;S. Fermo;PS Generale;93
15/01/2022;S. Fermo;PS Ostetrico-Ginecologico;14
15/01/2022;S. Fermo;PS Pediatrico;23
16/01/2022;Cantù;PS Generale;34
16/01/2022;Cantù;PS Pediatrico;6
16/01/2022;Menaggio;PS Generale;11
16/01/2022;S. Fermo;PS Generale;54
16/01/2022;S. Fermo;PS Ostetrico-Ginecologico;19
16/01/2022;S. Fermo;PS Pediatrico;45
17/01/2022;Cantù;PS Generale;47
17/01/2022;Cantù;PS Pediatrico;4
17/01/2022;Menaggio;PS Generale;12
17/01/2022;S. Fermo;PS Generale;96
17/01/2022;S. Fermo;PS Ostetrico-Ginecologico;17
17/01/2022;S. Fermo;PS Pediatrico;37
18/01/2022;Cantù;PS Generale;36
18/01/2022;Cantù;PS Pediatrico;9
18/01/2022;Menaggio;PS Generale;23
18/01/2022;S. Fermo;PS Generale;105
18/01/2022;S. Fermo;PS Ostetrico-Ginecologico;14
18/01/2022;S. Fermo;PS Pediatrico;30
19/01/2022;Cantù;PS Generale;38
19/01/2022;Cantù;PS Pediatrico;8
19/01/2022;Menaggio;PS Generale;17
19/01/2022;S. Fermo;PS Generale;95
19/01/2022;S. Fermo;PS Ostetrico-Ginecologico;16
19/01/2022;S. Fermo;PS Pediatrico;33
20/01/2022;Cantù;PS Generale;43
20/01/2022;Cantù;PS Pediatrico;5
20/01/2022;Menaggio;PS Generale;18
20/01/2022;S. Fermo;PS Generale;84
20/01/2022;S. Fermo;PS Ostetrico-Ginecologico;25
20/01/2022;S. Fermo;PS Pediatrico;40
21/01/2022;Cantù;PS Generale;39
21/01/2022;Cantù;PS Pediatrico;7
21/01/2022;Menaggio;PS Generale;17
21/01/2022;S. Fermo;PS Generale;88
21/01/2022;S. Fermo;PS Ostetrico-Ginecologico;18
21/01/2022;S. Fermo;PS Pediatrico;29
22/01/2022;Cantù;PS Generale;34
22/01/2022;Cantù;PS Pediatrico;11
22/01/2022;Menaggio;PS Generale;14
22/01/2022;S. Fermo;PS Generale;91
22/01/2022;S. Fermo;PS Ostetrico-Ginecologico;12
22/01/2022;S. Fermo;PS Pediatrico;24
23/01/2022;Cantù;PS Generale;46
23/01/2022;Cantù;PS Pediatrico;11
23/01/2022;Menaggio;PS Generale;7
23/01/2022;S. Fermo;PS Generale;95
23/01/2022;S. Fermo;PS Ostetrico-Ginecologico;9
23/01/2022;S. Fermo;PS Pediatrico;28
24/01/2022;Cantù;PS Generale;49
24/01/2022;Cantù;PS Pediatrico;4
24/01/2022;Menaggio;PS Generale;19
24/01/2022;S. Fermo;PS Generale;93
24/01/2022;S. Fermo;PS Ostetrico-Ginecologico;17
24/01/2022;S. Fermo;PS Pediatrico;28
25/01/2022;Cantù;PS Generale;53
25/01/2022;Cantù;PS Pediatrico;7
25/01/2022;Menaggio;PS Generale;11
25/01/2022;S. Fermo;PS Generale;91
25/01/2022;S. Fermo;PS Ostetrico-Ginecologico;25
25/01/2022;S. Fermo;PS Pediatrico;24
26/01/2022;Cantù;PS Generale;37
26/01/2022;Cantù;PS Pediatrico;6
26/01/2022;Menaggio;PS Generale;19
26/01/2022;S. Fermo;PS Generale;88
26/01/2022;S. Fermo;PS Ostetrico-Ginecologico;17
26/01/2022;S. Fermo;PS Pediatrico;26
27/01/2022;Cantù;PS Generale;44
27/01/2022;Cantù;PS Pediatrico;7
27/01/2022;Menaggio;PS Generale;12
27/01/2022;S. Fermo;PS Generale;76
27/01/2022;S. Fermo;PS Ostetrico-Ginecologico;14
27/01/2022;S. Fermo;PS Pediatrico;28
28/01/2022;Cantù;PS Generale;43
28/01/2022;Cantù;PS Pediatrico;5
28/01/2022;Menaggio;PS Generale;14
28/01/2022;S. Fermo;PS Generale;98
28/01/2022;S. Fermo;PS Ostetrico-Ginecologico;12
28/01/2022;S. Fermo;PS Pediatrico;39
29/01/2022;Cantù;PS Generale;52
29/01/2022;Cantù;PS Pediatrico;10
29/01/2022;Menaggio;PS Generale;21
29/01/2022;S. Fermo;PS Generale;80
29/01/2022;S. Fermo;PS Ostetrico-Ginecologico;12
29/01/2022;S. Fermo;PS Pediatrico;33
30/01/2022;Cantù;PS Generale;49
30/01/2022;Cantù;PS Pediatrico;8
30/01/2022;Menaggio;PS Generale;22
30/01/2022;S. Fermo;PS Generale;85
30/01/2022;S. Fermo;PS Ostetrico-Ginecologico;10
30/01/2022;S. Fermo;PS Pediatrico;30
31/01/2022;Cantù;PS Generale;53
31/01/2022;Cantù;PS Pediatrico;12
31/01/2022;Menaggio;PS Generale;26
31/01/2022;S. Fermo;PS Generale;90
31/01/2022;S. Fermo;PS Ostetrico-Ginecologico;18
31/01/2022;S. Fermo;PS Pediatrico;35
01/02/2022;Cantù;PS Generale;40
01/02/2022;Cantù;PS Pediatrico;8
01/02/2022;Menaggio;PS Generale;24
01/02/2022;S. Fermo;PS Generale;98
01/02/2022;S. Fermo;PS Ostetrico-Ginecologico;22
01/02/2022;S. Fermo;PS Pediatrico;27
02/02/2022;Cantù;PS Generale;37
02/02/2022;Cantù;PS Pediatrico;8
02/02/2022;Menaggio;PS Generale;18
02/02/2022;S. Fermo;PS Generale;95
02/02/2022;S. Fermo;PS Ostetrico-Ginecologico;20
02/02/2022;S. Fermo;PS Pediatrico;34
03/02/2022;Cantù;PS Generale;50
03/02/2022;Cantù;PS Pediatrico;6
03/02/2022;Menaggio;PS Generale;17
03/02/2022;S. Fermo;PS Generale;96
03/02/2022;S. Fermo;PS Ostetrico-Ginecologico;28
03/02/2022;S. Fermo;PS Pediatrico;36
04/02/2022;Cantù;PS Generale;42
04/02/2022;Cantù;PS Pediatrico;12
04/02/2022;Menaggio;PS Generale;17
04/02/2022;S. Fermo;PS Generale;94
04/02/2022;S. Fermo;PS Ostetrico-Ginecologico;15
04/02/2022;S. Fermo;PS Pediatrico;35
05/02/2022;Cantù;PS Generale;46
05/02/2022;Cantù;PS Pediatrico;10
05/02/2022;Menaggio;PS Generale;21
05/02/2022;S. Fermo;PS Generale;85
05/02/2022;S. Fermo;PS Ostetrico-Ginecologico;17
05/02/2022;S. Fermo;PS Pediatrico;29
06/02/2022;Cantù;PS Generale;46
06/02/2022;Cantù;PS Pediatrico;2
06/02/2022;Menaggio;PS Generale;15
06/02/2022;S. Fermo;PS Generale;71
06/02/2022;S. Fermo;PS Ostetrico-Ginecologico;12
06/02/2022;S. Fermo;PS Pediatrico;32
07/02/2022;Cantù;PS Generale;55
07/02/2022;Cantù;PS Pediatrico;9
07/02/2022;Menaggio;PS Generale;25
07/02/2022;S. Fermo;PS Generale;99
07/02/2022;S. Fermo;PS Ostetrico-Ginecologico;14
07/02/2022;S. Fermo;PS Pediatrico;33
08/02/2022;Cantù;PS Generale;36
08/02/2022;Cantù;PS Pediatrico;5
08/02/2022;Menaggio;PS Generale;22
08/02/2022;S. Fermo;PS Generale;76
08/02/2022;S. Fermo;PS Ostetrico-Ginecologico;21
08/02/2022;S. Fermo;PS Pediatrico;22
09/02/2022;Cantù;PS Generale;44
09/02/2022;Cantù;PS Pediatrico;3
09/02/2022;Menaggio;PS Generale;24
09/02/2022;S. Fermo;PS Generale;93
09/02/2022;S. Fermo;PS Ostetrico-Ginecologico;16
09/02/2022;S. Fermo;PS Pediatrico;28
10/02/2022;Cantù;PS Generale;43
10/02/2022;Cantù;PS Pediatrico;12
10/02/2022;Menaggio;PS Generale;14
10/02/2022;S. Fermo;PS Generale;107
10/02/2022;S. Fermo;PS Ostetrico-Ginecologico;24
10/02/2022;S. Fermo;PS Pediatrico;30
11/02/2022;Cantù;PS Generale;39
11/02/2022;Cantù;PS Pediatrico;8
11/02/2022;Menaggio;PS Generale;16
11/02/2022;S. Fermo;PS Generale;92
11/02/2022;S. Fermo;PS Ostetrico-Ginecologico;19
11/02/2022;S. Fermo;PS Pediatrico;31
12/02/2022;Cantù;PS Generale;54
12/02/2022;Cantù;PS Pediatrico;9
12/02/2022;Menaggio;PS Generale;12
12/02/2022;S. Fermo;PS Generale;82
12/02/2022;S. Fermo;PS Ostetrico-Ginecologico;14
12/02/2022;S. Fermo;PS Pediatrico;28
13/02/2022;Cantù;PS Generale;56
13/02/2022;Cantù;PS Pediatrico;12
13/02/2022;Menaggio;PS Generale;17
13/02/2022;S. Fermo;PS Generale;89
13/02/2022;S. Fermo;PS Ostetrico-Ginecologico;8
13/02/2022;S. Fermo;PS Pediatrico;20
14/02/2022;Cantù;PS Generale;59
14/02/2022;Cantù;PS Pediatrico;10
14/02/2022;Menaggio;PS Generale;25
14/02/2022;S. Fermo;PS Generale;109
14/02/2022;S. Fermo;PS Ostetrico-Ginecologico;18
14/02/2022;S. Fermo;PS Pediatrico;29
15/02/2022;Cantù;PS Generale;42
15/02/2022;Cantù;PS Pediatrico;11
15/02/2022;Menaggio;PS Generale;13
15/02/2022;S. Fermo;PS Generale;93
15/02/2022;S. Fermo;PS Ostetrico-Ginecologico;25
15/02/2022;S. Fermo;PS Pediatrico;31
16/02/2022;Cantù;PS Generale;58
16/02/2022;Cantù;PS Pediatrico;5
16/02/2022;Menaggio;PS Generale;17
16/02/2022;S. Fermo;PS Generale;114
16/02/2022;S. Fermo;PS Ostetrico-Ginecologico;21
16/02/2022;S. Fermo;PS Pediatrico;19
17/02/2022;Cantù;PS Generale;43
17/02/2022;Cantù;PS Pediatrico;6
17/02/2022;Menaggio;PS Generale;20
17/02/2022;S. Fermo;PS Generale;93
17/02/2022;S. Fermo;PS Ostetrico-Ginecologico;15
17/02/2022;S. Fermo;PS Pediatrico;36
18/02/2022;Cantù;PS Generale;49
18/02/2022;Cantù;PS Pediatrico;10
18/02/2022;Menaggio;PS Generale;9
18/02/2022;S. Fermo;PS Generale;107
18/02/2022;S. Fermo;PS Ostetrico-Ginecologico;15
18/02/2022;S. Fermo;PS Pediatrico;24
19/02/2022;Cantù;PS Generale;50
19/02/2022;Cantù;PS Pediatrico;11
19/02/2022;Menaggio;PS Generale;11
19/02/2022;S. Fermo;PS Generale;89
19/02/2022;S. Fermo;PS Ostetrico-Ginecologico;17
19/02/2022;S. Fermo;PS Pediatrico;37
20/02/2022;Cantù;PS Generale;50
20/02/2022;Cantù;PS Pediatrico;15
20/02/2022;Menaggio;PS Generale;12
20/02/2022;S. Fermo;PS Generale;91
20/02/2022;S. Fermo;PS Ostetrico-Ginecologico;11
20/02/2022;S. Fermo;PS Pediatrico;40
21/02/2022;Cantù;PS Generale;50
21/02/2022;Cantù;PS Pediatrico;14
21/02/2022;Menaggio;PS Generale;30
21/02/2022;S. Fermo;PS Generale;103
21/02/2022;S. Fermo;PS Ostetrico-Ginecologico;13
21/02/2022;S. Fermo;PS Pediatrico;44
22/02/2022;Cantù;PS Generale;54
22/02/2022;Cantù;PS Pediatrico;11
22/02/2022;Menaggio;PS Generale;30
22/02/2022;S. Fermo;PS Generale;100
22/02/2022;S. Fermo;PS Ostetrico-Ginecologico;19
22/02/2022;S. Fermo;PS Pediatrico;24
23/02/2022;Cantù;PS Generale;57
23/02/2022;Cantù;PS Pediatrico;6
23/02/2022;Menaggio;PS Generale;9
23/02/2022;S. Fermo;PS Generale;110
23/02/2022;S. Fermo;PS Ostetrico-Ginecologico;16
23/02/2022;S. Fermo;PS Pediatrico;36
24/02/2022;Cantù;PS Generale;45
24/02/2022;Cantù;PS Pediatrico;8
24/02/2022;Menaggio;PS Generale;20
24/02/2022;S. Fermo;PS Generale;103
24/02/2022;S. Fermo;PS Ostetrico-Ginecologico;17
24/02/2022;S. Fermo;PS Pediatrico;42
25/02/2022;Cantù;PS Generale;55
25/02/2022;Cantù;PS Pediatrico;10
25/02/2022;Menaggio;PS Generale;25
25/02/2022;S. Fermo;PS Generale;96
25/02/2022;S. Fermo;PS Ostetrico-Ginecologico;18
25/02/2022;S. Fermo;PS Pediatrico;33
26/02/2022;Cantù;PS Generale;55
26/02/2022;Cantù;PS Pediatrico;15
26/02/2022;Menaggio;PS Generale;16
26/02/2022;S. Fermo;PS Generale;101
26/02/2022;S. Fermo;PS Ostetrico-Ginecologico;17
26/02/2022;S. Fermo;PS Pediatrico;31
27/02/2022;Cantù;PS Generale;46
27/02/2022;Cantù;PS Pediatrico;9
27/02/2022;Menaggio;PS Generale;16
27/02/2022;S. Fermo;PS Generale;94
27/02/2022;S. Fermo;PS Ostetrico-Ginecologico;14
27/02/2022;S. Fermo;PS Pediatrico;30
28/02/2022;Cantù;PS Generale;59
28/02/2022;Cantù;PS Pediatrico;9
28/02/2022;Menaggio;PS Generale;14
28/02/2022;S. Fermo;PS Generale;108
28/02/2022;S. Fermo;PS Ostetrico-Ginecologico;29
28/02/2022;S. Fermo;PS Pediatrico;27
01/03/2022;Cantù;PS Generale;49
01/03/2022;Cantù;PS Pediatrico;15
01/03/2022;Menaggio;PS Generale;27
01/03/2022;S. Fermo;PS Generale;105
01/03/2022;S. Fermo;PS Ostetrico-Ginecologico;22
01/03/2022;S. Fermo;PS Pediatrico;26
02/03/2022;Cantù;PS Generale;54
02/03/2022;Cantù;PS Pediatrico;9
02/03/2022;Menaggio;PS Generale;21
02/03/2022;S. Fermo;PS Generale;96
02/03/2022;S. Fermo;PS Ostetrico-Ginecologico;18
02/03/2022;S. Fermo;PS Pediatrico;36
03/03/2022;Cantù;PS Generale;47
03/03/2022;Cantù;PS Pediatrico;10
03/03/2022;Menaggio;PS Generale;25
03/03/2022;S. Fermo;PS Generale;103
03/03/2022;S. Fermo;PS Ostetrico-Ginecologico;17
03/03/2022;S. Fermo;PS Pediatrico;24
04/03/2022;Cantù;PS Generale;46
04/03/2022;Cantù;PS Pediatrico;8
04/03/2022;Menaggio;PS Generale;16
04/03/2022;S. Fermo;PS Generale;98
04/03/2022;S. Fermo;PS Ostetrico-Ginecologico;18
04/03/2022;S. Fermo;PS Pediatrico;31
05/03/2022;Cantù;PS Generale;46
05/03/2022;Cantù;PS Pediatrico;7
05/03/2022;Menaggio;PS Generale;20
05/03/2022;S. Fermo;PS Generale;103
05/03/2022;S. Fermo;PS Ostetrico-Ginecologico;20
05/03/2022;S. Fermo;PS Pediatrico;30
06/03/2022;Cantù;PS Generale;46
06/03/2022;Cantù;PS Pediatrico;12
06/03/2022;Menaggio;PS Generale;17
06/03/2022;S. Fermo;PS Generale;91
06/03/2022;S. Fermo;PS Ostetrico-Ginecologico;11
06/03/2022;S. Fermo;PS Pediatrico;31
07/03/2022;Cantù;PS Generale;50
07/03/2022;Cantù;PS Pediatrico;8
07/03/2022;Menaggio;PS Generale;21
07/03/2022;S. Fermo;PS Generale;105
07/03/2022;S. Fermo;PS Ostetrico-Ginecologico;29
07/03/2022;S. Fermo;PS Pediatrico;38
08/03/2022;Cantù;PS Generale;53
08/03/2022;Cantù;PS Pediatrico;9
08/03/2022;Menaggio;PS Generale;20
08/03/2022;S. Fermo;PS Generale;89
08/03/2022;S. Fermo;PS Ostetrico-Ginecologico;22
08/03/2022;S. Fermo;PS Pediatrico;31
09/03/2022;Cantù;PS Generale;58
09/03/2022;Cantù;PS Pediatrico;6
09/03/2022;Menaggio;PS Generale;14
09/03/2022;S. Fermo;PS Generale;110
09/03/2022;S. Fermo;PS Ostetrico-Ginecologico;19
09/03/2022;S. Fermo;PS Pediatrico;36
10/03/2022;Cantù;PS Generale;48
10/03/2022;Cantù;PS Pediatrico;20
10/03/2022;Menaggio;PS Generale;21
10/03/2022;S. Fermo;PS Generale;102
10/03/2022;S. Fermo;PS Ostetrico-Ginecologico;9
10/03/2022;S. Fermo;PS Pediatrico;42
11/03/2022;Cantù;PS Generale;46
11/03/2022;Cantù;PS Pediatrico;7
11/03/2022;Menaggio;PS Generale;21
11/03/2022;S. Fermo;PS Generale;106
11/03/2022;S. Fermo;PS Ostetrico-Ginecologico;16
11/03/2022;S. Fermo;PS Pediatrico;37
12/03/2022;Cantù;PS Generale;46
12/03/2022;Cantù;PS Pediatrico;17
12/03/2022;Menaggio;PS Generale;19
12/03/2022;S. Fermo;PS Generale;104
12/03/2022;S. Fermo;PS Ostetrico-Ginecologico;9
12/03/2022;S. Fermo;PS Pediatrico;37
13/03/2022;Cantù;PS Generale;58
13/03/2022;Cantù;PS Pediatrico;15
13/03/2022;Menaggio;PS Generale;16
13/03/2022;S. Fermo;PS Generale;97
13/03/2022;S. Fermo;PS Ostetrico-Ginecologico;17
13/03/2022;S. Fermo;PS Pediatrico;37
14/03/2022;Cantù;PS Generale;49
14/03/2022;Cantù;PS Pediatrico;9
14/03/2022;Menaggio;PS Generale;30
14/03/2022;S. Fermo;PS Generale;95
14/03/2022;S. Fermo;PS Ostetrico-Ginecologico;21
14/03/2022;S. Fermo;PS Pediatrico;50
15/03/2022;Cantù;PS Generale;55
15/03/2022;Cantù;PS Pediatrico;11
15/03/2022;Menaggio;PS Generale;29
15/03/2022;S. Fermo;PS Generale;102
15/03/2022;S. Fermo;PS Ostetrico-Ginecologico;19
15/03/2022;S. Fermo;PS Pediatrico;42
16/03/2022;Cantù;PS Generale;60
16/03/2022;Cantù;PS Pediatrico;17
16/03/2022;Menaggio;PS Generale;14
16/03/2022;S. Fermo;PS Generale;107
16/03/2022;S. Fermo;PS Ostetrico-Ginecologico;18
16/03/2022;S. Fermo;PS Pediatrico;26
17/03/2022;Cantù;PS Generale;48
17/03/2022;Cantù;PS Pediatrico;15
17/03/2022;Menaggio;PS Generale;20
17/03/2022;S. Fermo;PS Generale;99
17/03/2022;S. Fermo;PS Ostetrico-Ginecologico;17
17/03/2022;S. Fermo;PS Pediatrico;30
18/03/2022;Cantù;PS Generale;49
18/03/2022;Cantù;PS Pediatrico;11
18/03/2022;Menaggio;PS Generale;23
18/03/2022;S. Fermo;PS Generale;103
18/03/2022;S. Fermo;PS Ostetrico-Ginecologico;17
18/03/2022;S. Fermo;PS Pediatrico;39
19/03/2022;Cantù;PS Generale;50
19/03/2022;Cantù;PS Pediatrico;15
19/03/2022;Menaggio;PS Generale;18
19/03/2022;S. Fermo;PS Generale;95
19/03/2022;S. Fermo;PS Ostetrico-Ginecologico;19
19/03/2022;S. Fermo;PS Pediatrico;42
20/03/2022;Cantù;PS Generale;39
20/03/2022;Cantù;PS Pediatrico;21
20/03/2022;Menaggio;PS Generale;10
20/03/2022;S. Fermo;PS Generale;91
20/03/2022;S. Fermo;PS Ostetrico-Ginecologico;21
20/03/2022;S. Fermo;PS Pediatrico;50
21/03/2022;Cantù;PS Generale;68
21/03/2022;Cantù;PS Pediatrico;16
21/03/2022;Menaggio;PS Generale;27
21/03/2022;S. Fermo;PS Generale;103
21/03/2022;S. Fermo;PS Ostetrico-Ginecologico;23
21/03/2022;S. Fermo;PS Pediatrico;50
22/03/2022;Cantù;PS Generale;65
22/03/2022;Cantù;PS Pediatrico;12
22/03/2022;Menaggio;PS Generale;17
22/03/2022;S. Fermo;PS Generale;100
22/03/2022;S. Fermo;PS Ostetrico-Ginecologico;16
22/03/2022;S. Fermo;PS Pediatrico;42
23/03/2022;Cantù;PS Generale;59
23/03/2022;Cantù;PS Pediatrico;8
23/03/2022;Menaggio;PS Generale;22
23/03/2022;S. Fermo;PS Generale;99
23/03/2022;S. Fermo;PS Ostetrico-Ginecologico;30
23/03/2022;S. Fermo;PS Pediatrico;44
24/03/2022;Cantù;PS Generale;54
24/03/2022;Cantù;PS Pediatrico;8
24/03/2022;Menaggio;PS Generale;20
24/03/2022;S. Fermo;PS Generale;104
24/03/2022;S. Fermo;PS Ostetrico-Ginecologico;19
24/03/2022;S. Fermo;PS Pediatrico;39
25/03/2022;Cantù;PS Generale;54
25/03/2022;Cantù;PS Pediatrico;11
25/03/2022;Menaggio;PS Generale;26
25/03/2022;S. Fermo;PS Generale;103
25/03/2022;S. Fermo;PS Ostetrico-Ginecologico;22
25/03/2022;S. Fermo;PS Pediatrico;43
26/03/2022;Cantù;PS Generale;46
26/03/2022;Cantù;PS Pediatrico;11
26/03/2022;Menaggio;PS Generale;28
26/03/2022;S. Fermo;PS Generale;111
26/03/2022;S. Fermo;PS Ostetrico-Ginecologico;18
26/03/2022;S. Fermo;PS Pediatrico;62
27/03/2022;Cantù;PS Generale;54
27/03/2022;Cantù;PS Pediatrico;22
27/03/2022;Menaggio;PS Generale;23
27/03/2022;S. Fermo;PS Generale;93
27/03/2022;S. Fermo;PS Ostetrico-Ginecologico;18
27/03/2022;S. Fermo;PS Pediatrico;66
28/03/2022;Cantù;PS Generale;72
28/03/2022;Cantù;PS Pediatrico;15
28/03/2022;Menaggio;PS Generale;27
28/03/2022;S. Fermo;PS Generale;112
28/03/2022;S. Fermo;PS Ostetrico-Ginecologico;19
28/03/2022;S. Fermo;PS Pediatrico;40
29/03/2022;Cantù;PS Generale;49
29/03/2022;Cantù;PS Pediatrico;11
29/03/2022;Menaggio;PS Generale;27
29/03/2022;S. Fermo;PS Generale;101
29/03/2022;S. Fermo;PS Ostetrico-Ginecologico;15
29/03/2022;S. Fermo;PS Pediatrico;42
30/03/2022;Cantù;PS Generale;53
30/03/2022;Cantù;PS Pediatrico;13
30/03/2022;Menaggio;PS Generale;15
30/03/2022;S. Fermo;PS Generale;110
30/03/2022;S. Fermo;PS Ostetrico-Ginecologico;14
30/03/2022;S. Fermo;PS Pediatrico;36
31/03/2022;Cantù;PS Generale;50
31/03/2022;Cantù;PS Pediatrico;14
31/03/2022;Menaggio;PS Generale;19
31/03/2022;S. Fermo;PS Generale;117
31/03/2022;S. Fermo;PS Ostetrico-Ginecologico;20
31/03/2022;S. Fermo;PS Pediatrico;33
01/04/2022;Cantù;PS Generale;43
01/04/2022;Cantù;PS Pediatrico;2
01/04/2022;Menaggio;PS Generale;24
01/04/2022;S. Fermo;PS Generale;92
01/04/2022;S. Fermo;PS Ostetrico-Ginecologico;20
01/04/2022;S. Fermo;PS Pediatrico;42
02/04/2022;Cantù;PS Generale;45
02/04/2022;Cantù;PS Pediatrico;13
02/04/2022;Menaggio;PS Generale;27
02/04/2022;S. Fermo;PS Generale;90
02/04/2022;S. Fermo;PS Ostetrico-Ginecologico;17
02/04/2022;S. Fermo;PS Pediatrico;40
03/04/2022;Cantù;PS Generale;47
03/04/2022;Cantù;PS Pediatrico;11
03/04/2022;Menaggio;PS Generale;12
03/04/2022;S. Fermo;PS Generale;88
03/04/2022;S. Fermo;PS Ostetrico-Ginecologico;11
03/04/2022;S. Fermo;PS Pediatrico;57
04/04/2022;Cantù;PS Generale;40
04/04/2022;Cantù;PS Pediatrico;10
04/04/2022;Menaggio;PS Generale;32
04/04/2022;S. Fermo;PS Generale;115
04/04/2022;S. Fermo;PS Ostetrico-Ginecologico;14
04/04/2022;S. Fermo;PS Pediatrico;55
05/04/2022;Cantù;PS Generale;55
05/04/2022;Cantù;PS Pediatrico;13
05/04/2022;Menaggio;PS Generale;30
05/04/2022;S. Fermo;PS Generale;108
05/04/2022;S. Fermo;PS Ostetrico-Ginecologico;19
05/04/2022;S. Fermo;PS Pediatrico;33
06/04/2022;Cantù;PS Generale;49
06/04/2022;Cantù;PS Pediatrico;17
06/04/2022;Menaggio;PS Generale;30
06/04/2022;S. Fermo;PS Generale;97
06/04/2022;S. Fermo;PS Ostetrico-Ginecologico;21
06/04/2022;S. Fermo;PS Pediatrico;42
07/04/2022;Cantù;PS Generale;45
07/04/2022;Cantù;PS Pediatrico;11
07/04/2022;Menaggio;PS Generale;16
07/04/2022;S. Fermo;PS Generale;98
07/04/2022;S. Fermo;PS Ostetrico-Ginecologico;16
07/04/2022;S. Fermo;PS Pediatrico;45
08/04/2022;Cantù;PS Generale;60
08/04/2022;Cantù;PS Pediatrico;12
08/04/2022;Menaggio;PS Generale;19
08/04/2022;S. Fermo;PS Generale;82
