DATA;SEDE;TIPO PS;NUMERO ACCESSI
26/04/2021;S. Fermo;PS Generale;88
26/04/2021;S. Fermo;PS Ostetrico-Ginecologico;14
26/04/2021;S. Fermo;PS Pediatrico;21
27/04/2021;Cantù;PS Generale;43
27/04/2021;Menaggio;PS Generale;16
27/04/2021;S. Fermo;PS Generale;78
27/04/2021;S. Fermo;PS Ostetrico-Ginecologico;18
27/04/2021;S. Fermo;PS Pediatrico;20
28/04/2021;Cantù;PS Generale;38
28/04/2021;Menaggio;PS Generale;18
28/04/2021;S. Fermo;PS Generale;74
28/04/2021;S. Fermo;PS Ostetrico-Ginecologico;19
28/04/2021;S. Fermo;PS Pediatrico;28
29/04/2021;Cantù;PS Generale;42
29/04/2021;Menaggio;PS Generale;15
29/04/2021;S. Fermo;PS Generale;82
29/04/2021;S. Fermo;PS Ostetrico-Ginecologico;19
29/04/2021;S. Fermo;PS Pediatrico;22
30/04/2021;Cantù;PS Generale;49
30/04/2021;Menaggio;PS Generale;25
30/04/2021;S. Fermo;PS Generale;88
30/04/2021;S. Fermo;PS Ostetrico-Ginecologico;24
30/04/2021;S. Fermo;PS Pediatrico;32
01/05/2021;Cantù;PS Generale;41
01/05/2021;Menaggio;PS Generale;12
01/05/2021;S. Fermo;PS Generale;89
01/05/2021;S. Fermo;PS Ostetrico-Ginecologico;14
01/05/2021;S. Fermo;PS Pediatrico;24
02/05/2021;Cantù;PS Generale;43
02/05/2021;Menaggio;PS Generale;16
02/05/2021;S. Fermo;PS Generale;76
02/05/2021;S. Fermo;PS Ostetrico-Ginecologico;15
02/05/2021;S. Fermo;PS Pediatrico;26
03/05/2021;Cantù;PS Generale;71
03/05/2021;Menaggio;PS Generale;22
03/05/2021;S. Fermo;PS Generale;97
03/05/2021;S. Fermo;PS Ostetrico-Ginecologico;16
03/05/2021;S. Fermo;PS Pediatrico;31
04/05/2021;Cantù;PS Generale;52
04/05/2021;Menaggio;PS Generale;15
04/05/2021;S. Fermo;PS Generale;85
04/05/2021;S. Fermo;PS Ostetrico-Ginecologico;15
04/05/2021;S. Fermo;PS Pediatrico;22
05/05/2021;Cantù;PS Generale;52
05/05/2021;Menaggio;PS Generale;26
05/05/2021;S. Fermo;PS Generale;87
05/05/2021;S. Fermo;PS Ostetrico-Ginecologico;18
05/05/2021;S. Fermo;PS Pediatrico;23
06/05/2021;Cantù;PS Generale;36
06/05/2021;Menaggio;PS Generale;27
06/05/2021;S. Fermo;PS Generale;97
06/05/2021;S. Fermo;PS Ostetrico-Ginecologico;24
06/05/2021;S. Fermo;PS Pediatrico;31
07/05/2021;Cantù;PS Generale;42
07/05/2021;Menaggio;PS Generale;24
07/05/2021;S. Fermo;PS Generale;102
07/05/2021;S. Fermo;PS Ostetrico-Ginecologico;24
07/05/2021;S. Fermo;PS Pediatrico;29
08/05/2021;Cantù;PS Generale;39
08/05/2021;Menaggio;PS Generale;20
08/05/2021;S. Fermo;PS Generale;70
08/05/2021;S. Fermo;PS Ostetrico-Ginecologico;17
08/05/2021;S. Fermo;PS Pediatrico;27
09/05/2021;Cantù;PS Generale;49
09/05/2021;Menaggio;PS Generale;17
09/05/2021;S. Fermo;PS Generale;76
09/05/2021;S. Fermo;PS Ostetrico-Ginecologico;24
09/05/2021;S. Fermo;PS Pediatrico;27
10/05/2021;Cantù;PS Generale;55
10/05/2021;Menaggio;PS Generale;24
10/05/2021;S. Fermo;PS Generale;99
10/05/2021;S. Fermo;PS Ostetrico-Ginecologico;19
10/05/2021;S. Fermo;PS Pediatrico;37
11/05/2021;Cantù;PS Generale;40
11/05/2021;Menaggio;PS Generale;10
11/05/2021;S. Fermo;PS Generale;85
11/05/2021;S. Fermo;PS Ostetrico-Ginecologico;6
11/05/2021;S. Fermo;PS Pediatrico;27
12/05/2021;Cantù;PS Generale;50
12/05/2021;Menaggio;PS Generale;24
12/05/2021;S. Fermo;PS Generale;85
12/05/2021;S. Fermo;PS Ostetrico-Ginecologico;19
12/05/2021;S. Fermo;PS Pediatrico;27
13/05/2021;Cantù;PS Generale;46
13/05/2021;Menaggio;PS Generale;21
13/05/2021;S. Fermo;PS Generale;94
13/05/2021;S. Fermo;PS Ostetrico-Ginecologico;20
13/05/2021;S. Fermo;PS Pediatrico;24
14/05/2021;Cantù;PS Generale;54
14/05/2021;Menaggio;PS Generale;20
14/05/2021;S. Fermo;PS Generale;91
14/05/2021;S. Fermo;PS Ostetrico-Ginecologico;20
14/05/2021;S. Fermo;PS Pediatrico;25
15/05/2021;Cantù;PS Generale;47
15/05/2021;Menaggio;PS Generale;23
15/05/2021;S. Fermo;PS Generale;89
15/05/2021;S. Fermo;PS Ostetrico-Ginecologico;7
15/05/2021;S. Fermo;PS Pediatrico;28
16/05/2021;Cantù;PS Generale;53
16/05/2021;Menaggio;PS Generale;7
16/05/2021;S. Fermo;PS Generale;86
16/05/2021;S. Fermo;PS Ostetrico-Ginecologico;19
16/05/2021;S. Fermo;PS Pediatrico;30
17/05/2021;Cantù;PS Generale;58
17/05/2021;Menaggio;PS Generale;22
17/05/2021;S. Fermo;PS Generale;96
17/05/2021;S. Fermo;PS Ostetrico-Ginecologico;23
17/05/2021;S. Fermo;PS Pediatrico;39
18/05/2021;Cantù;PS Generale;59
18/05/2021;Menaggio;PS Generale;29
18/05/2021;S. Fermo;PS Generale;96
18/05/2021;S. Fermo;PS Ostetrico-Ginecologico;20
18/05/2021;S. Fermo;PS Pediatrico;32
19/05/2021;Cantù;PS Generale;56
19/05/2021;Menaggio;PS Generale;19
19/05/2021;S. Fermo;PS Generale;87
19/05/2021;S. Fermo;PS Ostetrico-Ginecologico;19
19/05/2021;S. Fermo;PS Pediatrico;41
20/05/2021;Cantù;PS Generale;54
20/05/2021;Menaggio;PS Generale;26
20/05/2021;S. Fermo;PS Generale;120
20/05/2021;S. Fermo;PS Ostetrico-Ginecologico;18
20/05/2021;S. Fermo;PS Pediatrico;45
21/05/2021;Cantù;PS Generale;42
21/05/2021;Menaggio;PS Generale;24
21/05/2021;S. Fermo;PS Generale;111
21/05/2021;S. Fermo;PS Ostetrico-Ginecologico;17
21/05/2021;S. Fermo;PS Pediatrico;40
22/05/2021;Cantù;PS Generale;45
22/05/2021;Menaggio;PS Generale;22
22/05/2021;S. Fermo;PS Generale;92
22/05/2021;S. Fermo;PS Ostetrico-Ginecologico;14
22/05/2021;S. Fermo;PS Pediatrico;29
23/05/2021;Cantù;PS Generale;57
23/05/2021;Menaggio;PS Generale;21
23/05/2021;S. Fermo;PS Generale;80
23/05/2021;S. Fermo;PS Ostetrico-Ginecologico;11
23/05/2021;S. Fermo;PS Pediatrico;22
24/05/2021;Cantù;PS Generale;60
24/05/2021;Menaggio;PS Generale;41
24/05/2021;S. Fermo;PS Generale;102
24/05/2021;S. Fermo;PS Ostetrico-Ginecologico;17
24/05/2021;S. Fermo;PS Pediatrico;39
25/05/2021;Cantù;PS Generale;69
25/05/2021;Menaggio;PS Generale;31
25/05/2021;S. Fermo;PS Generale;89
25/05/2021;S. Fermo;PS Ostetrico-Ginecologico;16
25/05/2021;S. Fermo;PS Pediatrico;31
26/05/2021;Cantù;PS Generale;65
26/05/2021;Menaggio;PS Generale;18
26/05/2021;S. Fermo;PS Generale;84
26/05/2021;S. Fermo;PS Ostetrico-Ginecologico;28
26/05/2021;S. Fermo;PS Pediatrico;33
27/05/2021;Cantù;PS Generale;57
27/05/2021;Menaggio;PS Generale;27
27/05/2021;S. Fermo;PS Generale;101
27/05/2021;S. Fermo;PS Ostetrico-Ginecologico;19
27/05/2021;S. Fermo;PS Pediatrico;39
28/05/2021;Cantù;PS Generale;60
28/05/2021;Menaggio;PS Generale;22
28/05/2021;S. Fermo;PS Generale;104
28/05/2021;S. Fermo;PS Ostetrico-Ginecologico;16
28/05/2021;S. Fermo;PS Pediatrico;33
29/05/2021;Cantù;PS Generale;63
29/05/2021;Menaggio;PS Generale;24
29/05/2021;S. Fermo;PS Generale;98
29/05/2021;S. Fermo;PS Ostetrico-Ginecologico;15
29/05/2021;S. Fermo;PS Pediatrico;39
30/05/2021;Cantù;PS Generale;56
30/05/2021;Menaggio;PS Generale;17
30/05/2021;S. Fermo;PS Generale;92
30/05/2021;S. Fermo;PS Ostetrico-Ginecologico;16
30/05/2021;S. Fermo;PS Pediatrico;30
31/05/2021;Cantù;PS Generale;64
31/05/2021;Menaggio;PS Generale;30
31/05/2021;S. Fermo;PS Generale;120
31/05/2021;S. Fermo;PS Ostetrico-Ginecologico;16
31/05/2021;S. Fermo;PS Pediatrico;40
01/06/2021;Cantù;PS Generale;61
01/06/2021;Menaggio;PS Generale;25
01/06/2021;S. Fermo;PS Generale;98
01/06/2021;S. Fermo;PS Ostetrico-Ginecologico;24
01/06/2021;S. Fermo;PS Pediatrico;40
02/06/2021;Cantù;PS Generale;58
02/06/2021;Menaggio;PS Generale;23
02/06/2021;S. Fermo;PS Generale;100
02/06/2021;S. Fermo;PS Ostetrico-Ginecologico;13
02/06/2021;S. Fermo;PS Pediatrico;36
03/06/2021;Cantù;PS Generale;60
03/06/2021;Menaggio;PS Generale;28
03/06/2021;S. Fermo;PS Generale;112
03/06/2021;S. Fermo;PS Ostetrico-Ginecologico;27
03/06/2021;S. Fermo;PS Pediatrico;33
04/06/2021;Cantù;PS Generale;69
04/06/2021;Menaggio;PS Generale;22
04/06/2021;S. Fermo;PS Generale;109
04/06/2021;S. Fermo;PS Ostetrico-Ginecologico;15
04/06/2021;S. Fermo;PS Pediatrico;38
05/06/2021;Cantù;PS Generale;51
05/06/2021;Menaggio;PS Generale;19
05/06/2021;S. Fermo;PS Generale;87
05/06/2021;S. Fermo;PS Ostetrico-Ginecologico;12
05/06/2021;S. Fermo;PS Pediatrico;50
06/06/2021;Cantù;PS Generale;51
06/06/2021;Menaggio;PS Generale;23
06/06/2021;S. Fermo;PS Generale;85
06/06/2021;S. Fermo;PS Ostetrico-Ginecologico;17
06/06/2021;S. Fermo;PS Pediatrico;37
07/06/2021;Cantù;PS Generale;69
07/06/2021;Menaggio;PS Generale;24
07/06/2021;S. Fermo;PS Generale;132
07/06/2021;S. Fermo;PS Ostetrico-Ginecologico;23
07/06/2021;S. Fermo;PS Pediatrico;44
08/06/2021;Cantù;PS Generale;63
08/06/2021;Menaggio;PS Generale;22
08/06/2021;S. Fermo;PS Generale;92
08/06/2021;S. Fermo;PS Ostetrico-Ginecologico;14
08/06/2021;S. Fermo;PS Pediatrico;25
09/06/2021;Cantù;PS Generale;66
09/06/2021;Menaggio;PS Generale;27
09/06/2021;S. Fermo;PS Generale;103
09/06/2021;S. Fermo;PS Ostetrico-Ginecologico;26
09/06/2021;S. Fermo;PS Pediatrico;21
10/06/2021;Cantù;PS Generale;69
10/06/2021;Menaggio;PS Generale;23
10/06/2021;S. Fermo;PS Generale;87
10/06/2021;S. Fermo;PS Ostetrico-Ginecologico;19
10/06/2021;S. Fermo;PS Pediatrico;31
11/06/2021;Cantù;PS Generale;73
11/06/2021;Menaggio;PS Generale;23
11/06/2021;S. Fermo;PS Generale;116
11/06/2021;S. Fermo;PS Ostetrico-Ginecologico;18
11/06/2021;S. Fermo;PS Pediatrico;41
12/06/2021;Cantù;PS Generale;72
12/06/2021;Menaggio;PS Generale;11
12/06/2021;S. Fermo;PS Generale;106
12/06/2021;S. Fermo;PS Ostetrico-Ginecologico;18
12/06/2021;S. Fermo;PS Pediatrico;43
13/06/2021;Cantù;PS Generale;74
13/06/2021;Menaggio;PS Generale;22
13/06/2021;S. Fermo;PS Generale;114
13/06/2021;S. Fermo;PS Ostetrico-Ginecologico;18
13/06/2021;S. Fermo;PS Pediatrico;54
14/06/2021;Cantù;PS Generale;78
14/06/2021;Menaggio;PS Generale;31
14/06/2021;S. Fermo;PS Generale;127
14/06/2021;S. Fermo;PS Ostetrico-Ginecologico;23
14/06/2021;S. Fermo;PS Pediatrico;37
15/06/2021;Cantù;PS Generale;66
15/06/2021;Menaggio;PS Generale;33
15/06/2021;S. Fermo;PS Generale;124
15/06/2021;S. Fermo;PS Ostetrico-Ginecologico;25
15/06/2021;S. Fermo;PS Pediatrico;33
16/06/2021;Cantù;PS Generale;47
16/06/2021;Menaggio;PS Generale;23
16/06/2021;S. Fermo;PS Generale;107
16/06/2021;S. Fermo;PS Ostetrico-Ginecologico;28
16/06/2021;S. Fermo;PS Pediatrico;27
17/06/2021;Cantù;PS Generale;62
17/06/2021;Menaggio;PS Generale;25
17/06/2021;S. Fermo;PS Generale;99
17/06/2021;S. Fermo;PS Ostetrico-Ginecologico;17
17/06/2021;S. Fermo;PS Pediatrico;42
18/06/2021;Cantù;PS Generale;68
18/06/2021;Menaggio;PS Generale;34
18/06/2021;S. Fermo;PS Generale;106
18/06/2021;S. Fermo;PS Ostetrico-Ginecologico;13
18/06/2021;S. Fermo;PS Pediatrico;43
19/06/2021;Cantù;PS Generale;61
19/06/2021;Menaggio;PS Generale;22
19/06/2021;S. Fermo;PS Generale;111
19/06/2021;S. Fermo;PS Ostetrico-Ginecologico;26
19/06/2021;S. Fermo;PS Pediatrico;43
20/06/2021;Cantù;PS Generale;69
20/06/2021;Menaggio;PS Generale;26
20/06/2021;S. Fermo;PS Generale;124
20/06/2021;S. Fermo;PS Ostetrico-Ginecologico;24
20/06/2021;S. Fermo;PS Pediatrico;36
21/06/2021;Cantù;PS Generale;60
21/06/2021;Menaggio;PS Generale;39
21/06/2021;S. Fermo;PS Generale;132
21/06/2021;S. Fermo;PS Ostetrico-Ginecologico;14
21/06/2021;S. Fermo;PS Pediatrico;48
22/06/2021;Cantù;PS Generale;63
22/06/2021;Menaggio;PS Generale;17
22/06/2021;S. Fermo;PS Generale;96
22/06/2021;S. Fermo;PS Ostetrico-Ginecologico;17
22/06/2021;S. Fermo;PS Pediatrico;30
23/06/2021;Cantù;PS Generale;61
23/06/2021;Menaggio;PS Generale;29
23/06/2021;S. Fermo;PS Generale;109
23/06/2021;S. Fermo;PS Ostetrico-Ginecologico;15
23/06/2021;S. Fermo;PS Pediatrico;35
24/06/2021;Cantù;PS Generale;59
24/06/2021;Menaggio;PS Generale;24
24/06/2021;S. Fermo;PS Generale;116
24/06/2021;S. Fermo;PS Ostetrico-Ginecologico;28
24/06/2021;S. Fermo;PS Pediatrico;29
25/06/2021;Cantù;PS Generale;64
25/06/2021;Menaggio;PS Generale;28
25/06/2021;S. Fermo;PS Generale;114
25/06/2021;S. Fermo;PS Ostetrico-Ginecologico;16
25/06/2021;S. Fermo;PS Pediatrico;36
26/06/2021;Cantù;PS Generale;52
26/06/2021;Menaggio;PS Generale;15
26/06/2021;S. Fermo;PS Generale;100
26/06/2021;S. Fermo;PS Ostetrico-Ginecologico;19
26/06/2021;S. Fermo;PS Pediatrico;40
27/06/2021;Cantù;PS Generale;79
27/06/2021;Menaggio;PS Generale;32
27/06/2021;S. Fermo;PS Generale;96
27/06/2021;S. Fermo;PS Ostetrico-Ginecologico;19
27/06/2021;S. Fermo;PS Pediatrico;35
28/06/2021;Cantù;PS Generale;86
28/06/2021;Menaggio;PS Generale;29
28/06/2021;S. Fermo;PS Generale;128
28/06/2021;S. Fermo;PS Ostetrico-Ginecologico;15
28/06/2021;S. Fermo;PS Pediatrico;40
29/06/2021;Cantù;PS Generale;75
29/06/2021;Menaggio;PS Generale;27
29/06/2021;S. Fermo;PS Generale;99
29/06/2021;S. Fermo;PS Ostetrico-Ginecologico;20
29/06/2021;S. Fermo;PS Pediatrico;44
30/06/2021;Cantù;PS Generale;56
30/06/2021;Menaggio;PS Generale;26
30/06/2021;S. Fermo;PS Generale;115
30/06/2021;S. Fermo;PS Ostetrico-Ginecologico;21
30/06/2021;S. Fermo;PS Pediatrico;30
01/07/2021;Cantù;PS Generale;59
01/07/2021;Menaggio;PS Generale;22
01/07/2021;S. Fermo;PS Generale;95
01/07/2021;S. Fermo;PS Ostetrico-Ginecologico;15
01/07/2021;S. Fermo;PS Pediatrico;35
02/07/2021;Cantù;PS Generale;52
02/07/2021;Menaggio;PS Generale;12
02/07/2021;S. Fermo;PS Generale;127
02/07/2021;S. Fermo;PS Ostetrico-Ginecologico;21
02/07/2021;S. Fermo;PS Pediatrico;34
03/07/2021;Cantù;PS Generale;64
03/07/2021;Menaggio;PS Generale;30
03/07/2021;S. Fermo;PS Generale;95
03/07/2021;S. Fermo;PS Ostetrico-Ginecologico;17
03/07/2021;S. Fermo;PS Pediatrico;50
04/07/2021;Cantù;PS Generale;56
04/07/2021;Menaggio;PS Generale;18
04/07/2021;S. Fermo;PS Generale;104
04/07/2021;S. Fermo;PS Ostetrico-Ginecologico;21
04/07/2021;S. Fermo;PS Pediatrico;33
05/07/2021;Cantù;PS Generale;62
05/07/2021;Cantù;PS Pediatrico;10
05/07/2021;Menaggio;PS Generale;29
05/07/2021;S. Fermo;PS Generale;131
05/07/2021;S. Fermo;PS Ostetrico-Ginecologico;25
05/07/2021;S. Fermo;PS Pediatrico;27
06/07/2021;Cantù;PS Generale;63
06/07/2021;Cantù;PS Pediatrico;5
06/07/2021;Menaggio;PS Generale;29
06/07/2021;S. Fermo;PS Generale;120
06/07/2021;S. Fermo;PS Ostetrico-Ginecologico;22
06/07/2021;S. Fermo;PS Pediatrico;24
07/07/2021;Cantù;PS Generale;65
07/07/2021;Cantù;PS Pediatrico;12
07/07/2021;Menaggio;PS Generale;26
07/07/2021;S. Fermo;PS Generale;110
07/07/2021;S. Fermo;PS Ostetrico-Ginecologico;19
07/07/2021;S. Fermo;PS Pediatrico;28
08/07/2021;Cantù;PS Generale;62
08/07/2021;Cantù;PS Pediatrico;6
08/07/2021;Menaggio;PS Generale;21
08/07/2021;S. Fermo;PS Generale;132
08/07/2021;S. Fermo;PS Ostetrico-Ginecologico;24
08/07/2021;S. Fermo;PS Pediatrico;21
09/07/2021;Cantù;PS Generale;58
09/07/2021;Cantù;PS Pediatrico;7
09/07/2021;Menaggio;PS Generale;23
09/07/2021;S. Fermo;PS Generale;119
09/07/2021;S. Fermo;PS Ostetrico-Ginecologico;18
09/07/2021;S. Fermo;PS Pediatrico;18
10/07/2021;Cantù;PS Generale;54
10/07/2021;Cantù;PS Pediatrico;6
10/07/2021;Menaggio;PS Generale;24
10/07/2021;S. Fermo;PS Generale;102
10/07/2021;S. Fermo;PS Ostetrico-Ginecologico;19
10/07/2021;S. Fermo;PS Pediatrico;34
11/07/2021;Cantù;PS Generale;47
11/07/2021;Cantù;PS Pediatrico;6
11/07/2021;Menaggio;PS Generale;23
11/07/2021;S. Fermo;PS Generale;93
11/07/2021;S. Fermo;PS Ostetrico-Ginecologico;15
11/07/2021;S. Fermo;PS Pediatrico;38
12/07/2021;Cantù;PS Generale;67
12/07/2021;Cantù;PS Pediatrico;13
12/07/2021;Menaggio;PS Generale;35
12/07/2021;S. Fermo;PS Generale;117
12/07/2021;S. Fermo;PS Ostetrico-Ginecologico;20
12/07/2021;S. Fermo;PS Pediatrico;41
13/07/2021;Cantù;PS Generale;52
13/07/2021;Cantù;PS Pediatrico;9
13/07/2021;Menaggio;PS Generale;26
13/07/2021;S. Fermo;PS Generale;99
13/07/2021;S. Fermo;PS Ostetrico-Ginecologico;19
13/07/2021;S. Fermo;PS Pediatrico;25
14/07/2021;Cantù;PS Generale;60
14/07/2021;Cantù;PS Pediatrico;8
14/07/2021;Menaggio;PS Generale;20
14/07/2021;S. Fermo;PS Generale;97
14/07/2021;S. Fermo;PS Ostetrico-Ginecologico;18
14/07/2021;S. Fermo;PS Pediatrico;28
15/07/2021;Cantù;PS Generale;68
15/07/2021;Cantù;PS Pediatrico;5
15/07/2021;Menaggio;PS Generale;22
15/07/2021;S. Fermo;PS Generale;109
15/07/2021;S. Fermo;PS Ostetrico-Ginecologico;22
15/07/2021;S. Fermo;PS Pediatrico;18
16/07/2021;Cantù;PS Generale;55
16/07/2021;Cantù;PS Pediatrico;6
16/07/2021;Menaggio;PS Generale;25
16/07/2021;S. Fermo;PS Generale;114
16/07/2021;S. Fermo;PS Ostetrico-Ginecologico;29
16/07/2021;S. Fermo;PS Pediatrico;39
17/07/2021;Cantù;PS Generale;55
17/07/2021;Cantù;PS Pediatrico;8
17/07/2021;Menaggio;PS Generale;18
17/07/2021;S. Fermo;PS Generale;98
17/07/2021;S. Fermo;PS Ostetrico-Ginecologico;20
17/07/2021;S. Fermo;PS Pediatrico;33
18/07/2021;Cantù;PS Generale;60
18/07/2021;Cantù;PS Pediatrico;10
18/07/2021;Menaggio;PS Generale;34
18/07/2021;S. Fermo;PS Generale;112
18/07/2021;S. Fermo;PS Ostetrico-Ginecologico;18
18/07/2021;S. Fermo;PS Pediatrico;27
19/07/2021;Cantù;PS Generale;61
19/07/2021;Cantù;PS Pediatrico;12
19/07/2021;Menaggio;PS Generale;39
19/07/2021;S. Fermo;PS Generale;126
19/07/2021;S. Fermo;PS Ostetrico-Ginecologico;20
19/07/2021;S. Fermo;PS Pediatrico;27
20/07/2021;Cantù;PS Generale;60
20/07/2021;Cantù;PS Pediatrico;12
20/07/2021;Menaggio;PS Generale;19
20/07/2021;S. Fermo;PS Generale;107
20/07/2021;S. Fermo;PS Ostetrico-Ginecologico;20
20/07/2021;S. Fermo;PS Pediatrico;29
21/07/2021;Cantù;PS Generale;52
21/07/2021;Cantù;PS Pediatrico;8
21/07/2021;Menaggio;PS Generale;25
21/07/2021;S. Fermo;PS Generale;108
21/07/2021;S. Fermo;PS Ostetrico-Ginecologico;14
21/07/2021;S. Fermo;PS Pediatrico;26
22/07/2021;Cantù;PS Generale;57
22/07/2021;Cantù;PS Pediatrico;11
22/07/2021;Menaggio;PS Generale;30
22/07/2021;S. Fermo;PS Generale;109
22/07/2021;S. Fermo;PS Ostetrico-Ginecologico;24
22/07/2021;S. Fermo;PS Pediatrico;35
23/07/2021;Cantù;PS Generale;58
23/07/2021;Cantù;PS Pediatrico;11
23/07/2021;Menaggio;PS Generale;29
23/07/2021;S. Fermo;PS Generale;105
23/07/2021;S. Fermo;PS Ostetrico-Ginecologico;26
23/07/2021;S. Fermo;PS Pediatrico;33
24/07/2021;Cantù;PS Generale;66
24/07/2021;Cantù;PS Pediatrico;11
24/07/2021;Menaggio;PS Generale;23
24/07/2021;S. Fermo;PS Generale;98
24/07/2021;S. Fermo;PS Ostetrico-Ginecologico;13
24/07/2021;S. Fermo;PS Pediatrico;41
25/07/2021;Cantù;PS Generale;78
25/07/2021;Cantù;PS Pediatrico;9
25/07/2021;Menaggio;PS Generale;20
25/07/2021;S. Fermo;PS Generale;95
25/07/2021;S. Fermo;PS Ostetrico-Ginecologico;12
25/07/2021;S. Fermo;PS Pediatrico;28
26/07/2021;Cantù;PS Generale;60
26/07/2021;Cantù;PS Pediatrico;6
26/07/2021;Menaggio;PS Generale;33
26/07/2021;S. Fermo;PS Generale;135
26/07/2021;S. Fermo;PS Ostetrico-Ginecologico;25
26/07/2021;S. Fermo;PS Pediatrico;26
27/07/2021;Cantù;PS Generale;57
27/07/2021;Cantù;PS Pediatrico;2
27/07/2021;Menaggio;PS Generale;18
27/07/2021;S. Fermo;PS Generale;125
27/07/2021;S. Fermo;PS Ostetrico-Ginecologico;9
27/07/2021;S. Fermo;PS Pediatrico;18
28/07/2021;Cantù;PS Generale;55
28/07/2021;Cantù;PS Pediatrico;5
28/07/2021;Menaggio;PS Generale;20
28/07/2021;S. Fermo;PS Generale;111
28/07/2021;S. Fermo;PS Ostetrico-Ginecologico;17
28/07/2021;S. Fermo;PS Pediatrico;20
29/07/2021;Cantù;PS Generale;49
29/07/2021;Cantù;PS Pediatrico;7
29/07/2021;Menaggio;PS Generale;32
29/07/2021;S. Fermo;PS Generale;116
29/07/2021;S. Fermo;PS Ostetrico-Ginecologico;24
29/07/2021;S. Fermo;PS Pediatrico;21
30/07/2021;Cantù;PS Generale;52
30/07/2021;Cantù;PS Pediatrico;11
30/07/2021;Menaggio;PS Generale;28
30/07/2021;S. Fermo;PS Generale;109
30/07/2021;S. Fermo;PS Ostetrico-Ginecologico;26
30/07/2021;S. Fermo;PS Pediatrico;31
31/07/2021;Cantù;PS Generale;56
31/07/2021;Cantù;PS Pediatrico;7
31/07/2021;Menaggio;PS Generale;20
31/07/2021;S. Fermo;PS Generale;80
31/07/2021;S. Fermo;PS Ostetrico-Ginecologico;18
31/07/2021;S. Fermo;PS Pediatrico;26
01/08/2021;Cantù;PS Generale;52
01/08/2021;Cantù;PS Pediatrico;6
01/08/2021;Menaggio;PS Generale;23
01/08/2021;S. Fermo;PS Generale;91
01/08/2021;S. Fermo;PS Ostetrico-Ginecologico;19
01/08/2021;S. Fermo;PS Pediatrico;23
02/08/2021;Cantù;PS Generale;60
02/08/2021;Cantù;PS Pediatrico;4
02/08/2021;Menaggio;PS Generale;30
02/08/2021;S. Fermo;PS Generale;115
02/08/2021;S. Fermo;PS Ostetrico-Ginecologico;24
02/08/2021;S. Fermo;PS Pediatrico;13
03/08/2021;Cantù;PS Generale;55
03/08/2021;Cantù;PS Pediatrico;4
03/08/2021;Menaggio;PS Generale;25
03/08/2021;S. Fermo;PS Generale;109
03/08/2021;S. Fermo;PS Ostetrico-Ginecologico;14
03/08/2021;S. Fermo;PS Pediatrico;22
04/08/2021;Cantù;PS Generale;47
04/08/2021;Cantù;PS Pediatrico;5
04/08/2021;Menaggio;PS Generale;18
04/08/2021;S. Fermo;PS Generale;97
04/08/2021;S. Fermo;PS Ostetrico-Ginecologico;20
04/08/2021;S. Fermo;PS Pediatrico;20
05/08/2021;Cantù;PS Generale;57
05/08/2021;Cantù;PS Pediatrico;3
05/08/2021;Menaggio;PS Generale;25
05/08/2021;S. Fermo;PS Generale;102
05/08/2021;S. Fermo;PS Ostetrico-Ginecologico;19
05/08/2021;S. Fermo;PS Pediatrico;20
06/08/2021;Cantù;PS Generale;60
06/08/2021;Cantù;PS Pediatrico;7
06/08/2021;Menaggio;PS Generale;26
06/08/2021;S. Fermo;PS Generale;104
06/08/2021;S. Fermo;PS Ostetrico-Ginecologico;19
06/08/2021;S. Fermo;PS Pediatrico;20
07/08/2021;Cantù;PS Generale;53
07/08/2021;Cantù;PS Pediatrico;10
07/08/2021;Menaggio;PS Generale;19
07/08/2021;S. Fermo;PS Generale;105
07/08/2021;S. Fermo;PS Ostetrico-Ginecologico;19
07/08/2021;S. Fermo;PS Pediatrico;23
08/08/2021;Cantù;PS Generale;40
08/08/2021;Cantù;PS Pediatrico;6
08/08/2021;Menaggio;PS Generale;23
08/08/2021;S. Fermo;PS Generale;90
08/08/2021;S. Fermo;PS Ostetrico-Ginecologico;20
08/08/2021;S. Fermo;PS Pediatrico;13
09/08/2021;Cantù;PS Generale;56
09/08/2021;Cantù;PS Pediatrico;5
09/08/2021;Menaggio;PS Generale;36
09/08/2021;S. Fermo;PS Generale;91
09/08/2021;S. Fermo;PS Ostetrico-Ginecologico;24
09/08/2021;S. Fermo;PS Pediatrico;18
10/08/2021;Cantù;PS Generale;52
10/08/2021;Cantù;PS Pediatrico;7
10/08/2021;Menaggio;PS Generale;38
10/08/2021;S. Fermo;PS Generale;96
10/08/2021;S. Fermo;PS Ostetrico-Ginecologico;20
10/08/2021;S. Fermo;PS Pediatrico;14
11/08/2021;Cantù;PS Generale;47
11/08/2021;Cantù;PS Pediatrico;7
11/08/2021;Menaggio;PS Generale;24
11/08/2021;S. Fermo;PS Generale;118
11/08/2021;S. Fermo;PS Ostetrico-Ginecologico;20
11/08/2021;S. Fermo;PS Pediatrico;17
12/08/2021;Cantù;PS Generale;49
12/08/2021;Cantù;PS Pediatrico;9
12/08/2021;Menaggio;PS Generale;39
12/08/2021;S. Fermo;PS Generale;103
12/08/2021;S. Fermo;PS Ostetrico-Ginecologico;16
12/08/2021;S. Fermo;PS Pediatrico;16
13/08/2021;Cantù;PS Generale;59
