DATA;SEDE;TIPO PS;NUMERO ACCESSI
31/07/2024;Como;PS Ostetrico-Ginecologico;20
01/08/2024;Cantù;PS Generale;64
01/08/2024;Cantù;PS Pediatrico;13
01/08/2024;Menaggio;PS Generale;23
01/08/2024;Como;PS Generale;106
01/08/2024;Como;PS Pediatrico;40
01/08/2024;Como;PS Ostetrico-Ginecologico;10
02/08/2024;Cantù;PS Generale;60
02/08/2024;Cantù;PS Pediatrico;11
02/08/2024;Menaggio;PS Generale;29
02/08/2024;Como;PS Generale;124
02/08/2024;Como;PS Pediatrico;33
02/08/2024;Como;PS Ostetrico-Ginecologico;22
03/08/2024;Cantù;PS Generale;48
03/08/2024;Cantù;PS Pediatrico;14
03/08/2024;Menaggio;PS Generale;18
03/08/2024;Como;PS Generale;101
03/08/2024;Como;PS Pediatrico;44
03/08/2024;Como;PS Ostetrico-Ginecologico;24
04/08/2024;Cantù;PS Generale;59
04/08/2024;Cantù;PS Pediatrico;15
04/08/2024;Menaggio;PS Generale;34
04/08/2024;Como;PS Generale;96
04/08/2024;Como;PS Pediatrico;38
04/08/2024;Como;PS Ostetrico-Ginecologico;18
05/08/2024;Cantù;PS Generale;65
05/08/2024;Cantù;PS Pediatrico;4
05/08/2024;Menaggio;PS Generale;29
05/08/2024;Como;PS Generale;131
05/08/2024;Como;PS Pediatrico;39
05/08/2024;Como;PS Ostetrico-Ginecologico;22
06/08/2024;Cantù;PS Generale;59
06/08/2024;Cantù;PS Pediatrico;9
06/08/2024;Menaggio;PS Generale;29
06/08/2024;Como;PS Generale;126
06/08/2024;Como;PS Pediatrico;33
06/08/2024;Como;PS Ostetrico-Ginecologico;17
07/08/2024;Cantù;PS Generale;59
07/08/2024;Cantù;PS Pediatrico;10
07/08/2024;Menaggio;PS Generale;25
07/08/2024;Como;PS Generale;102
07/08/2024;Como;PS Pediatrico;30
07/08/2024;Como;PS Ostetrico-Ginecologico;18
08/08/2024;Cantù;PS Generale;54
08/08/2024;Cantù;PS Pediatrico;8
08/08/2024;Menaggio;PS Generale;35
08/08/2024;Como;PS Generale;112
08/08/2024;Como;PS Pediatrico;35
08/08/2024;Como;PS Ostetrico-Ginecologico;26
09/08/2024;Cantù;PS Generale;52
09/08/2024;Cantù;PS Pediatrico;9
09/08/2024;Menaggio;PS Generale;34
09/08/2024;Como;PS Generale;102
09/08/2024;Como;PS Pediatrico;38
09/08/2024;Como;PS Ostetrico-Ginecologico;21
10/08/2024;Cantù;PS Generale;53
10/08/2024;Cantù;PS Pediatrico;11
10/08/2024;Menaggio;PS Generale;34
10/08/2024;Como;PS Generale;96
10/08/2024;Como;PS Pediatrico;42
10/08/2024;Como;PS Ostetrico-Ginecologico;19
11/08/2024;Cantù;PS Generale;58
11/08/2024;Cantù;PS Pediatrico;11
11/08/2024;Menaggio;PS Generale;23
11/08/2024;Como;PS Generale;97
11/08/2024;Como;PS Pediatrico;36
11/08/2024;Como;PS Ostetrico-Ginecologico;25
12/08/2024;Cantù;PS Generale;76
12/08/2024;Cantù;PS Pediatrico;11
12/08/2024;Menaggio;PS Generale;41
12/08/2024;Como;PS Generale;113
12/08/2024;Como;PS Pediatrico;33
12/08/2024;Como;PS Ostetrico-Ginecologico;21
13/08/2024;Cantù;PS Generale;51
13/08/2024;Cantù;PS Pediatrico;7
13/08/2024;Menaggio;PS Generale;28
13/08/2024;Como;PS Generale;98
13/08/2024;Como;PS Pediatrico;31
13/08/2024;Como;PS Ostetrico-Ginecologico;19
14/08/2024;Cantù;PS Generale;55
14/08/2024;Cantù;PS Pediatrico;9
14/08/2024;Menaggio;PS Generale;33
14/08/2024;Como;PS Generale;125
14/08/2024;Como;PS Pediatrico;42
14/08/2024;Como;PS Ostetrico-Ginecologico;19
15/08/2024;Cantù;PS Generale;45
15/08/2024;Cantù;PS Pediatrico;14
15/08/2024;Menaggio;PS Generale;32
15/08/2024;Como;PS Generale;85
15/08/2024;Como;PS Pediatrico;40
15/08/2024;Como;PS Ostetrico-Ginecologico;15
16/08/2024;Cantù;PS Generale;66
16/08/2024;Cantù;PS Pediatrico;11
16/08/2024;Menaggio;PS Generale;44
16/08/2024;Como;PS Generale;128
16/08/2024;Como;PS Pediatrico;31
16/08/2024;Como;PS Ostetrico-Ginecologico;29
17/08/2024;Cantù;PS Generale;63
17/08/2024;Cantù;PS Pediatrico;13
17/08/2024;Menaggio;PS Generale;31
17/08/2024;Como;PS Generale;118
17/08/2024;Como;PS Pediatrico;33
17/08/2024;Como;PS Ostetrico-Ginecologico;19
18/08/2024;Cantù;PS Generale;53
18/08/2024;Cantù;PS Pediatrico;8
18/08/2024;Menaggio;PS Generale;26
18/08/2024;Como;PS Generale;97
18/08/2024;Como;PS Pediatrico;30
18/08/2024;Como;PS Ostetrico-Ginecologico;14
19/08/2024;Cantù;PS Generale;67
19/08/2024;Cantù;PS Pediatrico;16
19/08/2024;Menaggio;PS Generale;37
19/08/2024;Como;PS Generale;119
19/08/2024;Como;PS Pediatrico;38
19/08/2024;Como;PS Ostetrico-Ginecologico;20
20/08/2024;Cantù;PS Generale;50
20/08/2024;Cantù;PS Pediatrico;12
20/08/2024;Menaggio;PS Generale;30
20/08/2024;Como;PS Generale;120
20/08/2024;Como;PS Pediatrico;26
20/08/2024;Como;PS Ostetrico-Ginecologico;17
21/08/2024;Cantù;PS Generale;46
21/08/2024;Cantù;PS Pediatrico;7
21/08/2024;Menaggio;PS Generale;22
21/08/2024;Como;PS Generale;109
21/08/2024;Como;PS Pediatrico;24
21/08/2024;Como;PS Ostetrico-Ginecologico;10
22/08/2024;Cantù;PS Generale;52
22/08/2024;Cantù;PS Pediatrico;5
22/08/2024;Menaggio;PS Generale;21
22/08/2024;Como;PS Generale;101
22/08/2024;Como;PS Pediatrico;33
22/08/2024;Como;PS Ostetrico-Ginecologico;22
23/08/2024;Cantù;PS Generale;58
23/08/2024;Cantù;PS Pediatrico;13
23/08/2024;Menaggio;PS Generale;23
23/08/2024;Como;PS Generale;100
23/08/2024;Como;PS Pediatrico;24
23/08/2024;Como;PS Ostetrico-Ginecologico;27
24/08/2024;Cantù;PS Generale;55
24/08/2024;Cantù;PS Pediatrico;15
24/08/2024;Menaggio;PS Generale;21
24/08/2024;Como;PS Generale;119
24/08/2024;Como;PS Pediatrico;39
24/08/2024;Como;PS Ostetrico-Ginecologico;20
25/08/2024;Cantù;PS Generale;51
25/08/2024;Cantù;PS Pediatrico;8
25/08/2024;Menaggio;PS Generale;25
25/08/2024;Como;PS Generale;105
25/08/2024;Como;PS Pediatrico;45
25/08/2024;Como;PS Ostetrico-Ginecologico;24
26/08/2024;Cantù;PS Generale;57
26/08/2024;Cantù;PS Pediatrico;14
26/08/2024;Menaggio;PS Generale;31
26/08/2024;Como;PS Generale;122
26/08/2024;Como;PS Pediatrico;33
26/08/2024;Como;PS Ostetrico-Ginecologico;26
27/08/2024;Cantù;PS Generale;59
27/08/2024;Cantù;PS Pediatrico;13
27/08/2024;Menaggio;PS Generale;21
27/08/2024;Como;PS Generale;119
27/08/2024;Como;PS Pediatrico;26
27/08/2024;Como;PS Ostetrico-Ginecologico;20
28/08/2024;Cantù;PS Generale;65
28/08/2024;Cantù;PS Pediatrico;18
28/08/2024;Menaggio;PS Generale;22
28/08/2024;Como;PS Generale;119
28/08/2024;Como;PS Pediatrico;26
28/08/2024;Como;PS Ostetrico-Ginecologico;22
29/08/2024;Cantù;PS Generale;48
29/08/2024;Cantù;PS Pediatrico;14
29/08/2024;Menaggio;PS Generale;19
29/08/2024;Como;PS Generale;111
29/08/2024;Como;PS Pediatrico;35
29/08/2024;Como;PS Ostetrico-Ginecologico;11
30/08/2024;Cantù;PS Generale;61
30/08/2024;Cantù;PS Pediatrico;9
30/08/2024;Menaggio;PS Generale;20
30/08/2024;Como;PS Generale;128
30/08/2024;Como;PS Pediatrico;31
30/08/2024;Como;PS Ostetrico-Ginecologico;17
31/08/2024;Cantù;PS Generale;55
31/08/2024;Cantù;PS Pediatrico;12
31/08/2024;Menaggio;PS Generale;25
31/08/2024;Como;PS Generale;102
31/08/2024;Como;PS Pediatrico;39
31/08/2024;Como;PS Ostetrico-Ginecologico;23
01/09/2024;Cantù;PS Generale;67
01/09/2024;Cantù;PS Pediatrico;16
01/09/2024;Menaggio;PS Generale;8
01/09/2024;Como;PS Generale;96
01/09/2024;Como;PS Pediatrico;52
01/09/2024;Como;PS Ostetrico-Ginecologico;17
02/09/2024;Cantù;PS Generale;84
02/09/2024;Cantù;PS Pediatrico;10
02/09/2024;Menaggio;PS Generale;29
02/09/2024;Como;PS Generale;126
02/09/2024;Como;PS Pediatrico;31
02/09/2024;Como;PS Ostetrico-Ginecologico;29
03/09/2024;Cantù;PS Generale;62
03/09/2024;Cantù;PS Pediatrico;10
03/09/2024;Menaggio;PS Generale;18
03/09/2024;Como;PS Generale;135
03/09/2024;Como;PS Pediatrico;30
03/09/2024;Como;PS Ostetrico-Ginecologico;24
04/09/2024;Cantù;PS Generale;63
04/09/2024;Cantù;PS Pediatrico;13
04/09/2024;Menaggio;PS Generale;27
04/09/2024;Como;PS Generale;119
04/09/2024;Como;PS Pediatrico;30
04/09/2024;Como;PS Ostetrico-Ginecologico;21
05/09/2024;Cantù;PS Generale;58
05/09/2024;Cantù;PS Pediatrico;13
05/09/2024;Menaggio;PS Generale;13
05/09/2024;Como;PS Generale;115
05/09/2024;Como;PS Pediatrico;28
05/09/2024;Como;PS Ostetrico-Ginecologico;17
06/09/2024;Cantù;PS Generale;48
06/09/2024;Cantù;PS Pediatrico;14
06/09/2024;Menaggio;PS Generale;18
06/09/2024;Como;PS Generale;110
06/09/2024;Como;PS Pediatrico;23
06/09/2024;Como;PS Ostetrico-Ginecologico;19
07/09/2024;Cantù;PS Generale;54
07/09/2024;Cantù;PS Pediatrico;15
07/09/2024;Menaggio;PS Generale;14
07/09/2024;Como;PS Generale;122
07/09/2024;Como;PS Pediatrico;39
07/09/2024;Como;PS Ostetrico-Ginecologico;14
08/09/2024;Cantù;PS Generale;54
08/09/2024;Cantù;PS Pediatrico;11
08/09/2024;Menaggio;PS Generale;15
08/09/2024;Como;PS Generale;93
08/09/2024;Como;PS Pediatrico;31
08/09/2024;Como;PS Ostetrico-Ginecologico;17
09/09/2024;Cantù;PS Generale;54
09/09/2024;Cantù;PS Pediatrico;9
09/09/2024;Menaggio;PS Generale;26
09/09/2024;Como;PS Generale;123
09/09/2024;Como;PS Pediatrico;30
09/09/2024;Como;PS Ostetrico-Ginecologico;22
10/09/2024;Cantù;PS Generale;58
10/09/2024;Cantù;PS Pediatrico;9
10/09/2024;Menaggio;PS Generale;20
10/09/2024;Como;PS Generale;114
10/09/2024;Como;PS Pediatrico;40
10/09/2024;Como;PS Ostetrico-Ginecologico;14
11/09/2024;Cantù;PS Generale;59
11/09/2024;Cantù;PS Pediatrico;13
11/09/2024;Menaggio;PS Generale;22
11/09/2024;Como;PS Generale;107
11/09/2024;Como;PS Pediatrico;20
11/09/2024;Como;PS Ostetrico-Ginecologico;18
12/09/2024;Cantù;PS Generale;56
12/09/2024;Cantù;PS Pediatrico;5
12/09/2024;Menaggio;PS Generale;26
12/09/2024;Como;PS Generale;107
12/09/2024;Como;PS Pediatrico;34
12/09/2024;Como;PS Ostetrico-Ginecologico;23
13/09/2024;Cantù;PS Generale;66
13/09/2024;Cantù;PS Pediatrico;6
13/09/2024;Menaggio;PS Generale;23
13/09/2024;Como;PS Generale;123
13/09/2024;Como;PS Pediatrico;29
13/09/2024;Como;PS Ostetrico-Ginecologico;19
14/09/2024;Cantù;PS Generale;58
14/09/2024;Cantù;PS Pediatrico;15
14/09/2024;Menaggio;PS Generale;12
14/09/2024;Como;PS Generale;104
14/09/2024;Como;PS Pediatrico;38
14/09/2024;Como;PS Ostetrico-Ginecologico;13
15/09/2024;Cantù;PS Generale;61
15/09/2024;Cantù;PS Pediatrico;10
15/09/2024;Menaggio;PS Generale;19
15/09/2024;Como;PS Generale;104
15/09/2024;Como;PS Pediatrico;43
15/09/2024;Como;PS Ostetrico-Ginecologico;25
16/09/2024;Cantù;PS Generale;77
16/09/2024;Cantù;PS Pediatrico;9
16/09/2024;Menaggio;PS Generale;28
16/09/2024;Como;PS Generale;130
16/09/2024;Como;PS Pediatrico;48
16/09/2024;Como;PS Ostetrico-Ginecologico;27
17/09/2024;Cantù;PS Generale;68
17/09/2024;Cantù;PS Pediatrico;9
17/09/2024;Menaggio;PS Generale;19
17/09/2024;Como;PS Generale;107
17/09/2024;Como;PS Pediatrico;27
17/09/2024;Como;PS Ostetrico-Ginecologico;15
18/09/2024;Cantù;PS Generale;58
18/09/2024;Cantù;PS Pediatrico;13
18/09/2024;Menaggio;PS Generale;17
18/09/2024;Como;PS Generale;114
18/09/2024;Como;PS Pediatrico;33
18/09/2024;Como;PS Ostetrico-Ginecologico;11
19/09/2024;Cantù;PS Generale;54
19/09/2024;Cantù;PS Pediatrico;10
19/09/2024;Menaggio;PS Generale;26
19/09/2024;Como;PS Generale;99
19/09/2024;Como;PS Pediatrico;47
19/09/2024;Como;PS Ostetrico-Ginecologico;21
20/09/2024;Cantù;PS Generale;49
20/09/2024;Cantù;PS Pediatrico;18
20/09/2024;Menaggio;PS Generale;21
20/09/2024;Como;PS Generale;129
20/09/2024;Como;PS Pediatrico;28
20/09/2024;Como;PS Ostetrico-Ginecologico;22
21/09/2024;Cantù;PS Generale;61
21/09/2024;Cantù;PS Pediatrico;15
21/09/2024;Menaggio;PS Generale;21
21/09/2024;Como;PS Generale;104
21/09/2024;Como;PS Pediatrico;40
21/09/2024;Como;PS Ostetrico-Ginecologico;19
22/09/2024;Cantù;PS Generale;63
22/09/2024;Cantù;PS Pediatrico;15
22/09/2024;Menaggio;PS Generale;32
22/09/2024;Como;PS Generale;101
22/09/2024;Como;PS Pediatrico;41
22/09/2024;Como;PS Ostetrico-Ginecologico;17
23/09/2024;Cantù;PS Generale;75
23/09/2024;Cantù;PS Pediatrico;19
23/09/2024;Menaggio;PS Generale;21
23/09/2024;Como;PS Generale;130
23/09/2024;Como;PS Pediatrico;45
23/09/2024;Como;PS Ostetrico-Ginecologico;21
24/09/2024;Cantù;PS Generale;71
24/09/2024;Cantù;PS Pediatrico;14
24/09/2024;Menaggio;PS Generale;28
24/09/2024;Como;PS Generale;98
24/09/2024;Como;PS Pediatrico;30
24/09/2024;Como;PS Ostetrico-Ginecologico;20
25/09/2024;Cantù;PS Generale;46
25/09/2024;Cantù;PS Pediatrico;16
25/09/2024;Menaggio;PS Generale;15
25/09/2024;Como;PS Generale;106
25/09/2024;Como;PS Pediatrico;47
25/09/2024;Como;PS Ostetrico-Ginecologico;31
26/09/2024;Cantù;PS Generale;37
26/09/2024;Cantù;PS Pediatrico;10
26/09/2024;Menaggio;PS Generale;17
26/09/2024;Como;PS Generale;107
26/09/2024;Como;PS Pediatrico;35
26/09/2024;Como;PS Ostetrico-Ginecologico;18
27/09/2024;Cantù;PS Generale;64
27/09/2024;Cantù;PS Pediatrico;20
27/09/2024;Menaggio;PS Generale;14
27/09/2024;Como;PS Generale;106
27/09/2024;Como;PS Pediatrico;51
27/09/2024;Como;PS Ostetrico-Ginecologico;13
28/09/2024;Cantù;PS Generale;62
28/09/2024;Cantù;PS Pediatrico;16
28/09/2024;Menaggio;PS Generale;20
28/09/2024;Como;PS Generale;102
28/09/2024;Como;PS Pediatrico;55
28/09/2024;Como;PS Ostetrico-Ginecologico;24
29/09/2024;Cantù;PS Generale;48
29/09/2024;Cantù;PS Pediatrico;13
29/09/2024;Menaggio;PS Generale;12
29/09/2024;Como;PS Generale;87
29/09/2024;Como;PS Pediatrico;54
29/09/2024;Como;PS Ostetrico-Ginecologico;15
30/09/2024;Cantù;PS Generale;66
30/09/2024;Cantù;PS Pediatrico;21
30/09/2024;Menaggio;PS Generale;23
30/09/2024;Como;PS Generale;109
30/09/2024;Como;PS Pediatrico;43
30/09/2024;Como;PS Ostetrico-Ginecologico;19
01/10/2024;Cantù;PS Generale;59
01/10/2024;Cantù;PS Pediatrico;20
01/10/2024;Menaggio;PS Generale;22
01/10/2024;Como;PS Generale;98
01/10/2024;Como;PS Pediatrico;46
01/10/2024;Como;PS Ostetrico-Ginecologico;11
02/10/2024;Cantù;PS Generale;57
02/10/2024;Cantù;PS Pediatrico;16
02/10/2024;Menaggio;PS Generale;16
02/10/2024;Como;PS Generale;106
02/10/2024;Como;PS Pediatrico;38
02/10/2024;Como;PS Ostetrico-Ginecologico;19
03/10/2024;Cantù;PS Generale;47
03/10/2024;Cantù;PS Pediatrico;8
03/10/2024;Menaggio;PS Generale;10
03/10/2024;Como;PS Generale;92
03/10/2024;Como;PS Pediatrico;38
03/10/2024;Como;PS Ostetrico-Ginecologico;20
04/10/2024;Cantù;PS Generale;61
04/10/2024;Cantù;PS Pediatrico;12
04/10/2024;Menaggio;PS Generale;20
04/10/2024;Como;PS Generale;117
04/10/2024;Como;PS Pediatrico;43
04/10/2024;Como;PS Ostetrico-Ginecologico;30
05/10/2024;Cantù;PS Generale;58
05/10/2024;Cantù;PS Pediatrico;19
05/10/2024;Menaggio;PS Generale;13
05/10/2024;Como;PS Generale;107
05/10/2024;Como;PS Pediatrico;44
05/10/2024;Como;PS Ostetrico-Ginecologico;16
06/10/2024;Cantù;PS Generale;42
06/10/2024;Cantù;PS Pediatrico;19
06/10/2024;Menaggio;PS Generale;11
06/10/2024;Como;PS Generale;99
06/10/2024;Como;PS Pediatrico;59
06/10/2024;Como;PS Ostetrico-Ginecologico;23
07/10/2024;Cantù;PS Generale;68
07/10/2024;Cantù;PS Pediatrico;22
07/10/2024;Menaggio;PS Generale;19
07/10/2024;Como;PS Generale;108
07/10/2024;Como;PS Pediatrico;46
07/10/2024;Como;PS Ostetrico-Ginecologico;20
08/10/2024;Cantù;PS Generale;56
08/10/2024;Cantù;PS Pediatrico;14
08/10/2024;Menaggio;PS Generale;18
08/10/2024;Como;PS Generale;102
08/10/2024;Como;PS Pediatrico;41
08/10/2024;Como;PS Ostetrico-Ginecologico;13
09/10/2024;Cantù;PS Generale;57
09/10/2024;Cantù;PS Pediatrico;11
09/10/2024;Menaggio;PS Generale;13
09/10/2024;Como;PS Generale;109
09/10/2024;Como;PS Pediatrico;31
09/10/2024;Como;PS Ostetrico-Ginecologico;13
10/10/2024;Cantù;PS Generale;56
10/10/2024;Cantù;PS Pediatrico;9
10/10/2024;Menaggio;PS Generale;24
10/10/2024;Como;PS Generale;116
10/10/2024;Como;PS Pediatrico;42
10/10/2024;Como;PS Ostetrico-Ginecologico;27
11/10/2024;Cantù;PS Generale;49
11/10/2024;Cantù;PS Pediatrico;14
11/10/2024;Menaggio;PS Generale;16
11/10/2024;Como;PS Generale;108
11/10/2024;Como;PS Pediatrico;40
11/10/2024;Como;PS Ostetrico-Ginecologico;16
12/10/2024;Cantù;PS Generale;50
12/10/2024;Cantù;PS Pediatrico;17
12/10/2024;Menaggio;PS Generale;19
12/10/2024;Como;PS Generale;103
12/10/2024;Como;PS Pediatrico;55
12/10/2024;Como;PS Ostetrico-Ginecologico;19
13/10/2024;Cantù;PS Generale;57
13/10/2024;Cantù;PS Pediatrico;19
13/10/2024;Menaggio;PS Generale;13
13/10/2024;Como;PS Generale;92
13/10/2024;Como;PS Pediatrico;66
13/10/2024;Como;PS Ostetrico-Ginecologico;17
14/10/2024;Cantù;PS Generale;71
14/10/2024;Cantù;PS Pediatrico;17
14/10/2024;Menaggio;PS Generale;19
14/10/2024;Como;PS Generale;110
14/10/2024;Como;PS Pediatrico;57
14/10/2024;Como;PS Ostetrico-Ginecologico;26
15/10/2024;Cantù;PS Generale;70
15/10/2024;Cantù;PS Pediatrico;14
15/10/2024;Menaggio;PS Generale;17
15/10/2024;Como;PS Generale;111
15/10/2024;Como;PS Pediatrico;54
15/10/2024;Como;PS Ostetrico-Ginecologico;15
16/10/2024;Cantù;PS Generale;52
16/10/2024;Cantù;PS Pediatrico;11
16/10/2024;Menaggio;PS Generale;16
16/10/2024;Como;PS Generale;119
16/10/2024;Como;PS Pediatrico;37
16/10/2024;Como;PS Ostetrico-Ginecologico;13
17/10/2024;Cantù;PS Generale;56
17/10/2024;Cantù;PS Pediatrico;12
17/10/2024;Menaggio;PS Generale;15
17/10/2024;Como;PS Generale;124
17/10/2024;Como;PS Pediatrico;39
17/10/2024;Como;PS Ostetrico-Ginecologico;30
18/10/2024;Cantù;PS Generale;68
18/10/2024;Cantù;PS Pediatrico;11
18/10/2024;Menaggio;PS Generale;14
18/10/2024;Como;PS Generale;98
18/10/2024;Como;PS Pediatrico;37
18/10/2024;Como;PS Ostetrico-Ginecologico;22
19/10/2024;Cantù;PS Generale;58
19/10/2024;Cantù;PS Pediatrico;15
19/10/2024;Menaggio;PS Generale;16
19/10/2024;Como;PS Generale;91
19/10/2024;Como;PS Pediatrico;37
19/10/2024;Como;PS Ostetrico-Ginecologico;26
20/10/2024;Cantù;PS Generale;48
20/10/2024;Cantù;PS Pediatrico;16
20/10/2024;Menaggio;PS Generale;15
20/10/2024;Como;PS Generale;99
20/10/2024;Como;PS Pediatrico;54
20/10/2024;Como;PS Ostetrico-Ginecologico;26
21/10/2024;Cantù;PS Generale;72
21/10/2024;Cantù;PS Pediatrico;21
21/10/2024;Menaggio;PS Generale;20
21/10/2024;Como;PS Generale;142
21/10/2024;Como;PS Pediatrico;52
21/10/2024;Como;PS Ostetrico-Ginecologico;20
22/10/2024;Cantù;PS Generale;64
22/10/2024;Cantù;PS Pediatrico;17
22/10/2024;Menaggio;PS Generale;12
22/10/2024;Como;PS Generale;110
22/10/2024;Como;PS Pediatrico;46
22/10/2024;Como;PS Ostetrico-Ginecologico;26
23/10/2024;Cantù;PS Generale;58
23/10/2024;Cantù;PS Pediatrico;21
23/10/2024;Menaggio;PS Generale;25
23/10/2024;Como;PS Generale;100
23/10/2024;Como;PS Pediatrico;36
23/10/2024;Como;PS Ostetrico-Ginecologico;21
24/10/2024;Cantù;PS Generale;45
24/10/2024;Cantù;PS Pediatrico;12
24/10/2024;Menaggio;PS Generale;24
24/10/2024;Como;PS Generale;104
24/10/2024;Como;PS Pediatrico;34
24/10/2024;Como;PS Ostetrico-Ginecologico;23
25/10/2024;Cantù;PS Generale;61
25/10/2024;Cantù;PS Pediatrico;16
25/10/2024;Menaggio;PS Generale;14
25/10/2024;Como;PS Generale;100
25/10/2024;Como;PS Pediatrico;35
25/10/2024;Como;PS Ostetrico-Ginecologico;21
26/10/2024;Cantù;PS Generale;60
26/10/2024;Cantù;PS Pediatrico;15
26/10/2024;Menaggio;PS Generale;7
26/10/2024;Como;PS Generale;92
26/10/2024;Como;PS Pediatrico;28
26/10/2024;Como;PS Ostetrico-Ginecologico;20
27/10/2024;Cantù;PS Generale;42
27/10/2024;Cantù;PS Pediatrico;17
27/10/2024;Menaggio;PS Generale;13
27/10/2024;Como;PS Generale;103
27/10/2024;Como;PS Pediatrico;38
27/10/2024;Como;PS Ostetrico-Ginecologico;22
28/10/2024;Cantù;PS Generale;66
28/10/2024;Cantù;PS Pediatrico;19
28/10/2024;Menaggio;PS Generale;22
28/10/2024;Como;PS Generale;114
28/10/2024;Como;PS Pediatrico;41
28/10/2024;Como;PS Ostetrico-Ginecologico;19
29/10/2024;Cantù;PS Generale;63
29/10/2024;Cantù;PS Pediatrico;21
29/10/2024;Menaggio;PS Generale;20
29/10/2024;Como;PS Generale;98
29/10/2024;Como;PS Pediatrico;42
29/10/2024;Como;PS Ostetrico-Ginecologico;17
30/10/2024;Cantù;PS Generale;50
30/10/2024;Cantù;PS Pediatrico;10
30/10/2024;Menaggio;PS Generale;14
30/10/2024;Como;PS Generale;96
30/10/2024;Como;PS Pediatrico;45
30/10/2024;Como;PS Ostetrico-Ginecologico;28
31/10/2024;Cantù;PS Generale;57
31/10/2024;Cantù;PS Pediatrico;7
31/10/2024;Menaggio;PS Generale;16
31/10/2024;Como;PS Generale;93
31/10/2024;Como;PS Pediatrico;34
31/10/2024;Como;PS Ostetrico-Ginecologico;21
01/11/2024;Cantù;PS Generale;45
01/11/2024;Cantù;PS Pediatrico;22
01/11/2024;Menaggio;PS Generale;21
01/11/2024;Como;PS Generale;98
01/11/2024;Como;PS Pediatrico;39
01/11/2024;Como;PS Ostetrico-Ginecologico;15
02/11/2024;Cantù;PS Generale;51
02/11/2024;Cantù;PS Pediatrico;21
02/11/2024;Menaggio;PS Generale;24
02/11/2024;Como;PS Generale;93
02/11/2024;Como;PS Pediatrico;39
02/11/2024;Como;PS Ostetrico-Ginecologico;16
03/11/2024;Cantù;PS Generale;63
03/11/2024;Cantù;PS Pediatrico;27
03/11/2024;Menaggio;PS Generale;14
03/11/2024;Como;PS Generale;100
03/11/2024;Como;PS Pediatrico;47
03/11/2024;Como;PS Ostetrico-Ginecologico;19
04/11/2024;Cantù;PS Generale;58
04/11/2024;Cantù;PS Pediatrico;26
04/11/2024;Menaggio;PS Generale;27
04/11/2024;Como;PS Generale;109
04/11/2024;Como;PS Pediatrico;33
04/11/2024;Como;PS Ostetrico-Ginecologico;22
05/11/2024;Cantù;PS Generale;45
05/11/2024;Cantù;PS Pediatrico;9
05/11/2024;Menaggio;PS Generale;23
05/11/2024;Como;PS Generale;99
05/11/2024;Como;PS Pediatrico;40
05/11/2024;Como;PS Ostetrico-Ginecologico;26
06/11/2024;Cantù;PS Generale;57
06/11/2024;Cantù;PS Pediatrico;8
06/11/2024;Menaggio;PS Generale;21
06/11/2024;Como;PS Generale;92
06/11/2024;Como;PS Pediatrico;41
06/11/2024;Como;PS Ostetrico-Ginecologico;23
07/11/2024;Cantù;PS Generale;59
07/11/2024;Cantù;PS Pediatrico;14
07/11/2024;Menaggio;PS Generale;15
07/11/2024;Como;PS Generale;103
07/11/2024;Como;PS Pediatrico;41
07/11/2024;Como;PS Ostetrico-Ginecologico;19
08/11/2024;Cantù;PS Generale;53
08/11/2024;Cantù;PS Pediatrico;12
08/11/2024;Menaggio;PS Generale;14
08/11/2024;Como;PS Generale;87
08/11/2024;Como;PS Pediatrico;38
08/11/2024;Como;PS Ostetrico-Ginecologico;17
09/11/2024;Cantù;PS Generale;51
09/11/2024;Cantù;PS Pediatrico;18
09/11/2024;Menaggio;PS Generale;15
09/11/2024;Como;PS Generale;110
09/11/2024;Como;PS Pediatrico;38
09/11/2024;Como;PS Ostetrico-Ginecologico;22
10/11/2024;Cantù;PS Generale;50
10/11/2024;Cantù;PS Pediatrico;16
10/11/2024;Menaggio;PS Generale;14
10/11/2024;Como;PS Generale;91
10/11/2024;Como;PS Pediatrico;57
10/11/2024;Como;PS Ostetrico-Ginecologico;22
11/11/2024;Cantù;PS Generale;69
11/11/2024;Cantù;PS Pediatrico;22
11/11/2024;Menaggio;PS Generale;22
11/11/2024;Como;PS Generale;131
11/11/2024;Como;PS Pediatrico;39
11/11/2024;Como;PS Ostetrico-Ginecologico;25
12/11/2024;Cantù;PS Generale;57
12/11/2024;Cantù;PS Pediatrico;14
12/11/2024;Menaggio;PS Generale;17
12/11/2024;Como;PS Generale;109
12/11/2024;Como;PS Pediatrico;38
12/11/2024;Como;PS Ostetrico-Ginecologico;19
13/11/2024;Cantù;PS Generale;52
13/11/2024;Cantù;PS Pediatrico;15
13/11/2024;Menaggio;PS Generale;16
13/11/2024;Como;PS Generale;120
13/11/2024;Como;PS Pediatrico;38
13/11/2024;Como;PS Ostetrico-Ginecologico;22
14/11/2024;Cantù;PS Generale;61
14/11/2024;Cantù;PS Pediatrico;16
14/11/2024;Menaggio;PS Generale;11
14/11/2024;Como;PS Generale;99
14/11/2024;Como;PS Pediatrico;27
14/11/2024;Como;PS Ostetrico-Ginecologico;18
15/11/2024;Cantù;PS Generale;45
15/11/2024;Cantù;PS Pediatrico;17
