CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
9700;0;Via Cassia, 1346/1348;COCCI AMALIA MARIA VITTORIA;5115770587;123;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;42.08192;12.37295;1
9701;0;Via Cassia, 648;MARZOCCA VITO;6347261007;189;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/08/2007;Ordinaria;1;42.08192;12.37295;1
9702;0;Via di Selva Candida, 389/A;LA FENICIA 2 DEL DOTT. STEFANO OLIVA & C. SAS;9443201000;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/02/2008;28/02/2013;Ordinaria;1;41.92368;12.57115;1
9703;0;Via Trionfale, 118;RE CLELIA;5868660589;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.92368;12.57115;1
9704;0;Via E. Bondi, 64;MARTINO VITTORIO;6076900585;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.92368;12.57115;1
9705;0;Via S. Godenzo, 68;ANTINORI ELISABETTA;618970586;189;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;28/02/2013;Ordinaria;1;41.96009;12.45335;1
9706;0;Via Emma Carelli, 4;MARCUCCI ANTONIETTA;6482490586;168;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/12/2007;Ordinaria;1;41.92402;12.42198;1
9707;0;Via Circonvallazione Cornelia, 289;PASSALACQUA SIMONETTA;6429780585;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2013;-;Ordinaria;1;41.92368;12.57115;1
9708;0;Via F. Cherubini, 34;SILVESTRINI PAOLA;6580860580;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.92368;12.57115;1
9709;0;Via F. Massimo, 74/76/78;FABIO MASSIMO;6902390589;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/10/2010;-;Ordinaria;1;41.92368;12.57115;1
9710;0;Via San Giorgio Morgeto, 169-173;COMUNALE GREGNA S. ANDREA;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/09/2007;-;Ordinaria;1;41.83577;12.58681;1
9711;0;Via Ferraironi, 25;COMUNALE CASILINO 23;6222181007;172;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/08/2007;Ordinaria;1;41.92368;12.57115;1
9712;0;Via Simone Saint Bon, 91;MARCHETTI LUISA;6749270580;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.91386;12.45604;1
9713;0;Via di Boccea, 184;RICCARDI RICCARDO;7116740585;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.91086;12.39904;1
9714;0;Piazza Risorgimento, 44/45;BRIENZA GIANCARLO;7430720586;192;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;30/06/2015;Ordinaria;1;41.99832;12.09884;1
9715;0;Via di Valle Muricana, 369;ONOFRI DANIELA;7345350586;188;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.0056;12.48208;1
9716;0;Via R. R. Pereira, 217/a;GERARDINI RENATA;7642400589;136;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.92368;12.57115;1
9717;0;Via Archeologia, 58;COMUNALE TOR BELLA MONACA;7754091002;133;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/08/2007;Ordinaria;1;41.92368;12.57115;1
9718;0;Via P. De Calboli, 12;FETTARAPPA MARINA;8069020587;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.92368;12.57115;1
9719;0;Via M. Battistini, 184a/b;BUSONERO BERNARDINO;3094590589;167;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;30/09/2010;Ordinaria;1;41.92368;12.57115;1
9720;0;Via Trionfale, 8578;BAVARO VITO NICOLA;3245510585;135;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2008;-;Ordinaria;1;41.98493;12.40688;1
9721;0;Viale Angelico, 86;NICCOLINI GUIDO;8199540587;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.91657;12.45841;1
9722;0;V.le A. Ciamarra, 66/68;COMUNALE QUADRARO - CINECITTA' EST;5903241007;173;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2013;-;Ordinaria;1;41.92368;12.57115;1
9723;0;Corso Francia, 172-174-176;MARTE SAS DI MARCO E MARIA TERESA GALLOTTA;13066941009;191;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/03/2015;-;Ordinaria;1;41.93501;12.47184;1
9724;0;Via Cassia, 942;IANNI DEI DR.I EMIRENE E GIANLUCA IANNI SNC;3583501006;189;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;42.08192;12.37295;1
9725;0;Via della Cellulosa, 42/42A;TASSIELLI VINCENZO;8714720581;166;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.92117;12.36546;1
9726;0;Via Gregorio VII, 154/a;LATTANZI INES MARIA;8777490585;165;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;-;Ordinaria;1;41.89614;12.44191;1
9727;0;Via Oslavia, 66;D' ATTILIO ALDO;8549380585;195;58091;ROMA;-;58;RM;ROMA;120;LAZIO;01/01/2005;31/08/2010;Ordinaria;1;41.91785;12.46241;1
