DATA;SEDE;TIPO PS;NUMERO ACCESSI
17/04/2025;Menaggio;PS Generale;21
17/04/2025;Como;PS Generale;101
17/04/2025;Como;PS Pediatrico;40
17/04/2025;Como;PS Ostetrico-Ginecologico;15
18/04/2025;Cantù;PS Generale;68
18/04/2025;Cantù;PS Pediatrico;20
18/04/2025;Menaggio;PS Generale;19
18/04/2025;Como;PS Pediatrico;37
18/04/2025;Como;PS Generale;122
18/04/2025;Como;PS Ostetrico-Ginecologico;18
19/04/2025;Cantù;PS Generale;42
19/04/2025;Cantù;PS Pediatrico;20
19/04/2025;Menaggio;PS Generale;18
19/04/2025;Como;PS Pediatrico;47
19/04/2025;Como;PS Ostetrico-Ginecologico;11
19/04/2025;Como;PS Generale;105
20/04/2025;Cantù;PS Pediatrico;13
20/04/2025;Cantù;PS Generale;49
20/04/2025;Menaggio;PS Generale;12
20/04/2025;Como;PS Pediatrico;44
20/04/2025;Como;PS Generale;96
20/04/2025;Como;PS Ostetrico-Ginecologico;10
21/04/2025;Cantù;PS Pediatrico;18
21/04/2025;Cantù;PS Generale;57
21/04/2025;Menaggio;PS Generale;25
21/04/2025;Como;PS Generale;104
21/04/2025;Como;PS Pediatrico;49
21/04/2025;Como;PS Ostetrico-Ginecologico;19
22/04/2025;Cantù;PS Generale;68
22/04/2025;Cantù;PS Pediatrico;16
22/04/2025;Menaggio;PS Generale;25
22/04/2025;Como;PS Generale;138
22/04/2025;Como;PS Pediatrico;41
22/04/2025;Como;PS Ostetrico-Ginecologico;16
23/04/2025;Cantù;PS Generale;50
23/04/2025;Cantù;PS Pediatrico;16
23/04/2025;Menaggio;PS Generale;13
23/04/2025;Como;PS Generale;124
23/04/2025;Como;PS Ostetrico-Ginecologico;17
23/04/2025;Como;PS Pediatrico;32
24/04/2025;Cantù;PS Pediatrico;16
24/04/2025;Cantù;PS Generale;77
24/04/2025;Menaggio;PS Generale;25
24/04/2025;Como;PS Generale;136
24/04/2025;Como;PS Pediatrico;27
24/04/2025;Como;PS Ostetrico-Ginecologico;22
25/04/2025;Cantù;PS Generale;55
25/04/2025;Cantù;PS Pediatrico;11
25/04/2025;Menaggio;PS Generale;18
25/04/2025;Como;PS Ostetrico-Ginecologico;17
25/04/2025;Como;PS Generale;99
25/04/2025;Como;PS Pediatrico;44
26/04/2025;Cantù;PS Pediatrico;19
26/04/2025;Cantù;PS Generale;60
26/04/2025;Menaggio;PS Generale;20
26/04/2025;Como;PS Generale;114
26/04/2025;Como;PS Ostetrico-Ginecologico;21
26/04/2025;Como;PS Pediatrico;56
27/04/2025;Cantù;PS Generale;57
27/04/2025;Cantù;PS Pediatrico;16
27/04/2025;Menaggio;PS Generale;20
27/04/2025;Como;PS Generale;108
27/04/2025;Como;PS Pediatrico;57
27/04/2025;Como;PS Ostetrico-Ginecologico;17
28/04/2025;Cantù;PS Pediatrico;10
28/04/2025;Cantù;PS Generale;70
28/04/2025;Menaggio;PS Generale;30
28/04/2025;Como;PS Pediatrico;51
28/04/2025;Como;PS Generale;134
28/04/2025;Como;PS Ostetrico-Ginecologico;25
29/04/2025;Cantù;PS Pediatrico;15
29/04/2025;Cantù;PS Generale;70
29/04/2025;Menaggio;PS Generale;29
29/04/2025;Como;PS Pediatrico;39
29/04/2025;Como;PS Generale;123
29/04/2025;Como;PS Ostetrico-Ginecologico;24
30/04/2025;Cantù;PS Pediatrico;16
30/04/2025;Cantù;PS Generale;57
30/04/2025;Menaggio;PS Generale;15
30/04/2025;Como;PS Generale;108
30/04/2025;Como;PS Ostetrico-Ginecologico;22
30/04/2025;Como;PS Pediatrico;50
01/05/2025;Cantù;PS Pediatrico;14
01/05/2025;Cantù;PS Generale;50
01/05/2025;Menaggio;PS Generale;9
01/05/2025;Como;PS Pediatrico;47
01/05/2025;Como;PS Ostetrico-Ginecologico;26
01/05/2025;Como;PS Generale;105
02/05/2025;Cantù;PS Pediatrico;15
02/05/2025;Cantù;PS Generale;79
02/05/2025;Menaggio;PS Generale;24
02/05/2025;Como;PS Pediatrico;57
02/05/2025;Como;PS Generale;116
02/05/2025;Como;PS Ostetrico-Ginecologico;19
03/05/2025;Cantù;PS Pediatrico;19
03/05/2025;Cantù;PS Generale;63
03/05/2025;Menaggio;PS Generale;20
03/05/2025;Como;PS Pediatrico;44
03/05/2025;Como;PS Ostetrico-Ginecologico;16
03/05/2025;Como;PS Generale;112
04/05/2025;Cantù;PS Generale;73
04/05/2025;Cantù;PS Pediatrico;20
04/05/2025;Menaggio;PS Generale;16
04/05/2025;Como;PS Ostetrico-Ginecologico;16
04/05/2025;Como;PS Pediatrico;56
04/05/2025;Como;PS Generale;117
05/05/2025;Cantù;PS Pediatrico;11
05/05/2025;Cantù;PS Generale;71
05/05/2025;Menaggio;PS Generale;28
05/05/2025;Como;PS Pediatrico;49
05/05/2025;Como;PS Generale;126
05/05/2025;Como;PS Ostetrico-Ginecologico;30
06/05/2025;Cantù;PS Pediatrico;9
06/05/2025;Cantù;PS Generale;53
06/05/2025;Menaggio;PS Generale;21
06/05/2025;Como;PS Ostetrico-Ginecologico;20
06/05/2025;Como;PS Generale;104
06/05/2025;Como;PS Pediatrico;35
07/05/2025;Cantù;PS Pediatrico;14
07/05/2025;Cantù;PS Generale;63
07/05/2025;Menaggio;PS Generale;19
07/05/2025;Como;PS Generale;116
07/05/2025;Como;PS Pediatrico;27
07/05/2025;Como;PS Ostetrico-Ginecologico;20
08/05/2025;Cantù;PS Generale;53
08/05/2025;Cantù;PS Pediatrico;20
08/05/2025;Menaggio;PS Generale;15
08/05/2025;Como;PS Ostetrico-Ginecologico;18
08/05/2025;Como;PS Pediatrico;33
08/05/2025;Como;PS Generale;115
09/05/2025;Cantù;PS Pediatrico;25
09/05/2025;Cantù;PS Generale;50
09/05/2025;Menaggio;PS Generale;21
09/05/2025;Como;PS Pediatrico;55
09/05/2025;Como;PS Ostetrico-Ginecologico;16
09/05/2025;Como;PS Generale;129
10/05/2025;Cantù;PS Pediatrico;14
10/05/2025;Cantù;PS Generale;50
10/05/2025;Menaggio;PS Generale;17
10/05/2025;Como;PS Ostetrico-Ginecologico;19
10/05/2025;Como;PS Generale;117
10/05/2025;Como;PS Pediatrico;43
11/05/2025;Cantù;PS Pediatrico;21
11/05/2025;Cantù;PS Generale;49
11/05/2025;Menaggio;PS Generale;13
11/05/2025;Como;PS Ostetrico-Ginecologico;15
11/05/2025;Como;PS Generale;110
11/05/2025;Como;PS Pediatrico;57
12/05/2025;Cantù;PS Generale;75
12/05/2025;Cantù;PS Pediatrico;16
12/05/2025;Menaggio;PS Generale;15
12/05/2025;Como;PS Pediatrico;43
12/05/2025;Como;PS Ostetrico-Ginecologico;13
12/05/2025;Como;PS Generale;126
13/05/2025;Cantù;PS Generale;63
13/05/2025;Cantù;PS Pediatrico;16
13/05/2025;Menaggio;PS Generale;18
13/05/2025;Como;PS Generale;115
13/05/2025;Como;PS Ostetrico-Ginecologico;15
13/05/2025;Como;PS Pediatrico;31
14/05/2025;Cantù;PS Pediatrico;16
14/05/2025;Cantù;PS Generale;58
14/05/2025;Menaggio;PS Generale;20
14/05/2025;Como;PS Pediatrico;38
14/05/2025;Como;PS Generale;100
14/05/2025;Como;PS Ostetrico-Ginecologico;15
15/05/2025;Cantù;PS Generale;64
15/05/2025;Cantù;PS Pediatrico;16
15/05/2025;Menaggio;PS Generale;29
15/05/2025;Como;PS Ostetrico-Ginecologico;18
15/05/2025;Como;PS Generale;124
15/05/2025;Como;PS Pediatrico;52
16/05/2025;Cantù;PS Pediatrico;17
16/05/2025;Cantù;PS Generale;55
16/05/2025;Menaggio;PS Generale;22
16/05/2025;Como;PS Ostetrico-Ginecologico;23
16/05/2025;Como;PS Generale;116
16/05/2025;Como;PS Pediatrico;32
17/05/2025;Cantù;PS Generale;55
17/05/2025;Cantù;PS Pediatrico;23
17/05/2025;Menaggio;PS Generale;16
17/05/2025;Como;PS Pediatrico;43
17/05/2025;Como;PS Generale;110
17/05/2025;Como;PS Ostetrico-Ginecologico;18
18/05/2025;Cantù;PS Pediatrico;23
18/05/2025;Cantù;PS Generale;54
18/05/2025;Menaggio;PS Generale;20
18/05/2025;Como;PS Generale;102
18/05/2025;Como;PS Pediatrico;57
18/05/2025;Como;PS Ostetrico-Ginecologico;14
19/05/2025;Cantù;PS Pediatrico;29
19/05/2025;Cantù;PS Generale;64
19/05/2025;Menaggio;PS Generale;30
19/05/2025;Como;PS Generale;158
19/05/2025;Como;PS Ostetrico-Ginecologico;24
19/05/2025;Como;PS Pediatrico;46
20/05/2025;Cantù;PS Generale;48
20/05/2025;Cantù;PS Pediatrico;27
20/05/2025;Menaggio;PS Generale;23
20/05/2025;Como;PS Pediatrico;48
20/05/2025;Como;PS Ostetrico-Ginecologico;18
20/05/2025;Como;PS Generale;116
21/05/2025;Cantù;PS Generale;63
21/05/2025;Cantù;PS Pediatrico;20
21/05/2025;Menaggio;PS Generale;22
21/05/2025;Como;PS Pediatrico;33
21/05/2025;Como;PS Generale;107
21/05/2025;Como;PS Ostetrico-Ginecologico;24
22/05/2025;Cantù;PS Pediatrico;14
22/05/2025;Cantù;PS Generale;56
22/05/2025;Menaggio;PS Generale;22
22/05/2025;Como;PS Generale;115
22/05/2025;Como;PS Pediatrico;36
22/05/2025;Como;PS Ostetrico-Ginecologico;24
23/05/2025;Cantù;PS Generale;52
23/05/2025;Cantù;PS Pediatrico;21
23/05/2025;Menaggio;PS Generale;25
23/05/2025;Como;PS Generale;116
23/05/2025;Como;PS Ostetrico-Ginecologico;21
23/05/2025;Como;PS Pediatrico;31
24/05/2025;Cantù;PS Pediatrico;23
24/05/2025;Cantù;PS Generale;57
24/05/2025;Menaggio;PS Generale;23
24/05/2025;Como;PS Ostetrico-Ginecologico;18
24/05/2025;Como;PS Pediatrico;43
24/05/2025;Como;PS Generale;114
25/05/2025;Cantù;PS Generale;52
25/05/2025;Cantù;PS Pediatrico;24
25/05/2025;Menaggio;PS Generale;15
25/05/2025;Como;PS Generale;115
25/05/2025;Como;PS Pediatrico;48
25/05/2025;Como;PS Ostetrico-Ginecologico;14
26/05/2025;Cantù;PS Generale;57
26/05/2025;Cantù;PS Pediatrico;22
26/05/2025;Menaggio;PS Generale;28
26/05/2025;Como;PS Generale;138
26/05/2025;Como;PS Pediatrico;39
26/05/2025;Como;PS Ostetrico-Ginecologico;33
27/05/2025;Cantù;PS Pediatrico;18
27/05/2025;Cantù;PS Generale;59
27/05/2025;Menaggio;PS Generale;26
27/05/2025;Como;PS Pediatrico;49
27/05/2025;Como;PS Generale;119
27/05/2025;Como;PS Ostetrico-Ginecologico;25
28/05/2025;Cantù;PS Pediatrico;24
28/05/2025;Cantù;PS Generale;67
28/05/2025;Menaggio;PS Generale;15
28/05/2025;Como;PS Pediatrico;31
28/05/2025;Como;PS Generale;96
28/05/2025;Como;PS Ostetrico-Ginecologico;21
29/05/2025;Cantù;PS Pediatrico;14
29/05/2025;Cantù;PS Generale;54
29/05/2025;Menaggio;PS Generale;21
29/05/2025;Como;PS Pediatrico;47
29/05/2025;Como;PS Ostetrico-Ginecologico;21
29/05/2025;Como;PS Generale;124
30/05/2025;Cantù;PS Generale;51
30/05/2025;Cantù;PS Pediatrico;13
30/05/2025;Menaggio;PS Generale;18
30/05/2025;Como;PS Pediatrico;42
30/05/2025;Como;PS Generale;130
30/05/2025;Como;PS Ostetrico-Ginecologico;25
31/05/2025;Cantù;PS Pediatrico;23
31/05/2025;Cantù;PS Generale;60
31/05/2025;Menaggio;PS Generale;16
31/05/2025;Como;PS Generale;122
31/05/2025;Como;PS Pediatrico;59
31/05/2025;Como;PS Ostetrico-Ginecologico;24
01/06/2025;Cantù;PS Generale;63
01/06/2025;Cantù;PS Pediatrico;22
01/06/2025;Menaggio;PS Generale;25
01/06/2025;Como;PS Pediatrico;63
01/06/2025;Como;PS Generale;134
01/06/2025;Como;PS Ostetrico-Ginecologico;22
02/06/2025;Cantù;PS Pediatrico;35
02/06/2025;Cantù;PS Generale;63
02/06/2025;Menaggio;PS Generale;18
02/06/2025;Como;PS Generale;117
02/06/2025;Como;PS Ostetrico-Ginecologico;19
02/06/2025;Como;PS Pediatrico;62
03/06/2025;Cantù;PS Pediatrico;19
03/06/2025;Cantù;PS Generale;78
03/06/2025;Menaggio;PS Generale;28
03/06/2025;Como;PS Generale;136
03/06/2025;Como;PS Ostetrico-Ginecologico;23
03/06/2025;Como;PS Pediatrico;57
04/06/2025;Cantù;PS Generale;61
04/06/2025;Cantù;PS Pediatrico;18
04/06/2025;Menaggio;PS Generale;18
04/06/2025;Como;PS Pediatrico;37
04/06/2025;Como;PS Generale;127
04/06/2025;Como;PS Ostetrico-Ginecologico;15
05/06/2025;Cantù;PS Pediatrico;9
05/06/2025;Cantù;PS Generale;53
05/06/2025;Menaggio;PS Generale;23
05/06/2025;Como;PS Generale;112
05/06/2025;Como;PS Pediatrico;42
05/06/2025;Como;PS Ostetrico-Ginecologico;20
06/06/2025;Cantù;PS Generale;59
06/06/2025;Cantù;PS Pediatrico;16
06/06/2025;Menaggio;PS Generale;27
06/06/2025;Como;PS Ostetrico-Ginecologico;26
06/06/2025;Como;PS Generale;122
06/06/2025;Como;PS Pediatrico;42
07/06/2025;Cantù;PS Pediatrico;24
07/06/2025;Cantù;PS Generale;67
07/06/2025;Menaggio;PS Generale;19
07/06/2025;Como;PS Generale;104
07/06/2025;Como;PS Pediatrico;51
07/06/2025;Como;PS Ostetrico-Ginecologico;12
08/06/2025;Cantù;PS Generale;54
08/06/2025;Cantù;PS Pediatrico;26
08/06/2025;Menaggio;PS Generale;14
08/06/2025;Como;PS Generale;117
08/06/2025;Como;PS Ostetrico-Ginecologico;17
08/06/2025;Como;PS Pediatrico;54
09/06/2025;Cantù;PS Pediatrico;17
09/06/2025;Cantù;PS Generale;72
09/06/2025;Menaggio;PS Generale;23
09/06/2025;Como;PS Generale;116
09/06/2025;Como;PS Pediatrico;41
09/06/2025;Como;PS Ostetrico-Ginecologico;20
10/06/2025;Cantù;PS Pediatrico;8
10/06/2025;Cantù;PS Generale;48
10/06/2025;Menaggio;PS Generale;30
10/06/2025;Como;PS Ostetrico-Ginecologico;20
10/06/2025;Como;PS Generale;126
10/06/2025;Como;PS Pediatrico;46
11/06/2025;Cantù;PS Pediatrico;16
11/06/2025;Cantù;PS Generale;60
11/06/2025;Menaggio;PS Generale;19
11/06/2025;Como;PS Ostetrico-Ginecologico;14
11/06/2025;Como;PS Pediatrico;40
11/06/2025;Como;PS Generale;111
12/06/2025;Cantù;PS Generale;58
12/06/2025;Cantù;PS Pediatrico;17
12/06/2025;Menaggio;PS Generale;21
12/06/2025;Como;PS Generale;113
12/06/2025;Como;PS Pediatrico;44
12/06/2025;Como;PS Ostetrico-Ginecologico;15
13/06/2025;Cantù;PS Generale;60
13/06/2025;Cantù;PS Pediatrico;19
13/06/2025;Menaggio;PS Generale;23
13/06/2025;Como;PS Generale;131
13/06/2025;Como;PS Ostetrico-Ginecologico;22
13/06/2025;Como;PS Pediatrico;45
14/06/2025;Cantù;PS Pediatrico;16
14/06/2025;Cantù;PS Generale;76
14/06/2025;Menaggio;PS Generale;25
14/06/2025;Como;PS Ostetrico-Ginecologico;19
14/06/2025;Como;PS Generale;109
14/06/2025;Como;PS Pediatrico;41
15/06/2025;Cantù;PS Pediatrico;16
15/06/2025;Cantù;PS Generale;67
15/06/2025;Menaggio;PS Generale;18
15/06/2025;Como;PS Pediatrico;65
15/06/2025;Como;PS Generale;124
15/06/2025;Como;PS Ostetrico-Ginecologico;22
16/06/2025;Cantù;PS Pediatrico;21
16/06/2025;Cantù;PS Generale;85
16/06/2025;Menaggio;PS Generale;30
16/06/2025;Como;PS Generale;135
16/06/2025;Como;PS Pediatrico;60
16/06/2025;Como;PS Ostetrico-Ginecologico;16
17/06/2025;Cantù;PS Generale;66
17/06/2025;Cantù;PS Pediatrico;24
17/06/2025;Menaggio;PS Generale;24
17/06/2025;Como;PS Pediatrico;45
17/06/2025;Como;PS Ostetrico-Ginecologico;16
17/06/2025;Como;PS Generale;123
18/06/2025;Cantù;PS Generale;74
18/06/2025;Cantù;PS Pediatrico;16
18/06/2025;Menaggio;PS Generale;28
18/06/2025;Como;PS Pediatrico;34
18/06/2025;Como;PS Generale;130
18/06/2025;Como;PS Ostetrico-Ginecologico;25
19/06/2025;Cantù;PS Generale;61
19/06/2025;Cantù;PS Pediatrico;14
19/06/2025;Menaggio;PS Generale;25
19/06/2025;Como;PS Pediatrico;45
19/06/2025;Como;PS Generale;115
19/06/2025;Como;PS Ostetrico-Ginecologico;28
20/06/2025;Cantù;PS Pediatrico;10
20/06/2025;Cantù;PS Generale;77
20/06/2025;Menaggio;PS Generale;29
20/06/2025;Como;PS Ostetrico-Ginecologico;27
20/06/2025;Como;PS Pediatrico;45
20/06/2025;Como;PS Generale;120
21/06/2025;Cantù;PS Generale;74
21/06/2025;Cantù;PS Pediatrico;20
21/06/2025;Menaggio;PS Generale;18
21/06/2025;Como;PS Pediatrico;44
21/06/2025;Como;PS Generale;111
21/06/2025;Como;PS Ostetrico-Ginecologico;22
22/06/2025;Cantù;PS Generale;62
22/06/2025;Cantù;PS Pediatrico;23
22/06/2025;Menaggio;PS Generale;20
22/06/2025;Como;PS Pediatrico;42
22/06/2025;Como;PS Generale;117
22/06/2025;Como;PS Ostetrico-Ginecologico;15
23/06/2025;Cantù;PS Generale;74
23/06/2025;Cantù;PS Pediatrico;22
23/06/2025;Menaggio;PS Generale;21
23/06/2025;Como;PS Generale;112
23/06/2025;Como;PS Ostetrico-Ginecologico;29
23/06/2025;Como;PS Pediatrico;48
24/06/2025;Cantù;PS Generale;83
24/06/2025;Cantù;PS Pediatrico;14
24/06/2025;Menaggio;PS Generale;28
24/06/2025;Como;PS Generale;134
24/06/2025;Como;PS Ostetrico-Ginecologico;18
24/06/2025;Como;PS Pediatrico;49
25/06/2025;Cantù;PS Generale;72
25/06/2025;Cantù;PS Pediatrico;21
25/06/2025;Menaggio;PS Generale;23
25/06/2025;Como;PS Pediatrico;36
25/06/2025;Como;PS Ostetrico-Ginecologico;21
25/06/2025;Como;PS Generale;124
26/06/2025;Cantù;PS Pediatrico;15
26/06/2025;Cantù;PS Generale;78
26/06/2025;Menaggio;PS Generale;22
26/06/2025;Como;PS Generale;117
26/06/2025;Como;PS Pediatrico;42
26/06/2025;Como;PS Ostetrico-Ginecologico;21
27/06/2025;Cantù;PS Pediatrico;19
27/06/2025;Cantù;PS Generale;84
27/06/2025;Menaggio;PS Generale;24
27/06/2025;Como;PS Pediatrico;38
27/06/2025;Como;PS Generale;136
27/06/2025;Como;PS Ostetrico-Ginecologico;21
28/06/2025;Cantù;PS Pediatrico;21
28/06/2025;Cantù;PS Generale;62
28/06/2025;Menaggio;PS Generale;16
28/06/2025;Como;PS Pediatrico;49
28/06/2025;Como;PS Generale;114
28/06/2025;Como;PS Ostetrico-Ginecologico;19
29/06/2025;Cantù;PS Generale;66
29/06/2025;Cantù;PS Pediatrico;17
29/06/2025;Menaggio;PS Generale;26
29/06/2025;Como;PS Ostetrico-Ginecologico;26
29/06/2025;Como;PS Pediatrico;64
29/06/2025;Como;PS Generale;102
30/06/2025;Cantù;PS Generale;80
30/06/2025;Cantù;PS Pediatrico;18
30/06/2025;Menaggio;PS Generale;39
30/06/2025;Como;PS Generale;146
30/06/2025;Como;PS Ostetrico-Ginecologico;26
30/06/2025;Como;PS Pediatrico;36
01/07/2025;Cantù;PS Generale;66
01/07/2025;Cantù;PS Pediatrico;15
01/07/2025;Menaggio;PS Generale;30
01/07/2025;Como;PS Pediatrico;38
01/07/2025;Como;PS Generale;127
01/07/2025;Como;PS Ostetrico-Ginecologico;30
02/07/2025;Cantù;PS Generale;66
02/07/2025;Cantù;PS Pediatrico;13
02/07/2025;Menaggio;PS Generale;28
02/07/2025;Como;PS Generale;113
02/07/2025;Como;PS Pediatrico;39
02/07/2025;Como;PS Ostetrico-Ginecologico;21
03/07/2025;Cantù;PS Generale;71
03/07/2025;Cantù;PS Pediatrico;18
03/07/2025;Menaggio;PS Generale;32
03/07/2025;Como;PS Pediatrico;34
03/07/2025;Como;PS Generale;132
03/07/2025;Como;PS Ostetrico-Ginecologico;17
04/07/2025;Cantù;PS Pediatrico;15
04/07/2025;Cantù;PS Generale;81
04/07/2025;Menaggio;PS Generale;18
04/07/2025;Como;PS Pediatrico;36
04/07/2025;Como;PS Ostetrico-Ginecologico;24
04/07/2025;Como;PS Generale;112
05/07/2025;Cantù;PS Pediatrico;11
05/07/2025;Cantù;PS Generale;62
05/07/2025;Menaggio;PS Generale;23
05/07/2025;Como;PS Ostetrico-Ginecologico;18
05/07/2025;Como;PS Pediatrico;54
05/07/2025;Como;PS Generale;107
06/07/2025;Cantù;PS Generale;66
06/07/2025;Cantù;PS Pediatrico;21
06/07/2025;Menaggio;PS Generale;23
06/07/2025;Como;PS Generale;100
06/07/2025;Como;PS Pediatrico;44
06/07/2025;Como;PS Ostetrico-Ginecologico;9
07/07/2025;Cantù;PS Pediatrico;16
07/07/2025;Cantù;PS Generale;74
07/07/2025;Menaggio;PS Generale;37
07/07/2025;Como;PS Generale;146
07/07/2025;Como;PS Pediatrico;50
07/07/2025;Como;PS Ostetrico-Ginecologico;24
08/07/2025;Cantù;PS Pediatrico;8
08/07/2025;Cantù;PS Generale;70
08/07/2025;Menaggio;PS Generale;32
08/07/2025;Como;PS Ostetrico-Ginecologico;18
08/07/2025;Como;PS Generale;106
08/07/2025;Como;PS Pediatrico;40
09/07/2025;Cantù;PS Pediatrico;15
09/07/2025;Cantù;PS Generale;59
09/07/2025;Menaggio;PS Generale;25
09/07/2025;Como;PS Pediatrico;37
09/07/2025;Como;PS Ostetrico-Ginecologico;20
09/07/2025;Como;PS Generale;121
10/07/2025;Cantù;PS Generale;66
10/07/2025;Cantù;PS Pediatrico;11
10/07/2025;Menaggio;PS Generale;21
10/07/2025;Como;PS Pediatrico;34
10/07/2025;Como;PS Generale;115
10/07/2025;Como;PS Ostetrico-Ginecologico;20
11/07/2025;Cantù;PS Generale;67
11/07/2025;Cantù;PS Pediatrico;12
11/07/2025;Menaggio;PS Generale;25
11/07/2025;Como;PS Ostetrico-Ginecologico;15
11/07/2025;Como;PS Pediatrico;40
11/07/2025;Como;PS Generale;127
12/07/2025;Cantù;PS Pediatrico;13
12/07/2025;Cantù;PS Generale;55
12/07/2025;Menaggio;PS Generale;28
12/07/2025;Como;PS Generale;108
12/07/2025;Como;PS Pediatrico;37
12/07/2025;Como;PS Ostetrico-Ginecologico;26
13/07/2025;Cantù;PS Pediatrico;13
13/07/2025;Cantù;PS Generale;56
13/07/2025;Menaggio;PS Generale;18
13/07/2025;Como;PS Pediatrico;42
13/07/2025;Como;PS Ostetrico-Ginecologico;19
13/07/2025;Como;PS Generale;122
14/07/2025;Cantù;PS Pediatrico;12
14/07/2025;Cantù;PS Generale;61
14/07/2025;Menaggio;PS Generale;26
14/07/2025;Como;PS Pediatrico;37
14/07/2025;Como;PS Ostetrico-Ginecologico;18
14/07/2025;Como;PS Generale;125
15/07/2025;Cantù;PS Pediatrico;11
15/07/2025;Cantù;PS Generale;62
15/07/2025;Menaggio;PS Generale;29
15/07/2025;Como;PS Ostetrico-Ginecologico;26
15/07/2025;Como;PS Pediatrico;35
15/07/2025;Como;PS Generale;117
16/07/2025;Cantù;PS Pediatrico;16
16/07/2025;Cantù;PS Generale;59
16/07/2025;Menaggio;PS Generale;24
16/07/2025;Como;PS Pediatrico;45
16/07/2025;Como;PS Ostetrico-Ginecologico;14
16/07/2025;Como;PS Generale;112
17/07/2025;Cantù;PS Generale;69
17/07/2025;Cantù;PS Pediatrico;18
17/07/2025;Menaggio;PS Generale;34
17/07/2025;Como;PS Ostetrico-Ginecologico;25
17/07/2025;Como;PS Generale;124
17/07/2025;Como;PS Pediatrico;32
18/07/2025;Cantù;PS Generale;60
18/07/2025;Cantù;PS Pediatrico;10
18/07/2025;Menaggio;PS Generale;41
18/07/2025;Como;PS Generale;135
18/07/2025;Como;PS Ostetrico-Ginecologico;30
18/07/2025;Como;PS Pediatrico;33
19/07/2025;Cantù;PS Generale;67
19/07/2025;Cantù;PS Pediatrico;20
19/07/2025;Menaggio;PS Generale;24
19/07/2025;Como;PS Pediatrico;36
19/07/2025;Como;PS Ostetrico-Ginecologico;11
19/07/2025;Como;PS Generale;129
20/07/2025;Cantù;PS Generale;59
20/07/2025;Cantù;PS Pediatrico;13
20/07/2025;Menaggio;PS Generale;21
20/07/2025;Como;PS Pediatrico;46
20/07/2025;Como;PS Generale;114
20/07/2025;Como;PS Ostetrico-Ginecologico;9
21/07/2025;Cantù;PS Pediatrico;18
21/07/2025;Cantù;PS Generale;75
21/07/2025;Menaggio;PS Generale;21
21/07/2025;Como;PS Pediatrico;33
21/07/2025;Como;PS Ostetrico-Ginecologico;26
21/07/2025;Como;PS Generale;142
22/07/2025;Cantù;PS Generale;50
22/07/2025;Cantù;PS Pediatrico;13
22/07/2025;Menaggio;PS Generale;27
22/07/2025;Como;PS Pediatrico;28
22/07/2025;Como;PS Generale;129
22/07/2025;Como;PS Ostetrico-Ginecologico;20
23/07/2025;Cantù;PS Generale;52
23/07/2025;Cantù;PS Pediatrico;12
23/07/2025;Menaggio;PS Generale;21
23/07/2025;Como;PS Ostetrico-Ginecologico;22
23/07/2025;Como;PS Pediatrico;31
23/07/2025;Como;PS Generale;99
24/07/2025;Cantù;PS Generale;68
24/07/2025;Cantù;PS Pediatrico;7
24/07/2025;Menaggio;PS Generale;35
24/07/2025;Como;PS Generale;122
24/07/2025;Como;PS Pediatrico;24
24/07/2025;Como;PS Ostetrico-Ginecologico;25
25/07/2025;Cantù;PS Pediatrico;8
25/07/2025;Cantù;PS Generale;61
25/07/2025;Menaggio;PS Generale;25
25/07/2025;Como;PS Ostetrico-Ginecologico;29
25/07/2025;Como;PS Pediatrico;37
25/07/2025;Como;PS Generale;113
26/07/2025;Cantù;PS Generale;42
26/07/2025;Cantù;PS Pediatrico;13
26/07/2025;Menaggio;PS Generale;19
26/07/2025;Como;PS Ostetrico-Ginecologico;15
26/07/2025;Como;PS Pediatrico;36
26/07/2025;Como;PS Generale;111
27/07/2025;Cantù;PS Generale;50
27/07/2025;Cantù;PS Pediatrico;15
27/07/2025;Menaggio;PS Generale;29
27/07/2025;Como;PS Generale;111
27/07/2025;Como;PS Ostetrico-Ginecologico;15
27/07/2025;Como;PS Pediatrico;44
28/07/2025;Cantù;PS Pediatrico;6
28/07/2025;Cantù;PS Generale;67
28/07/2025;Menaggio;PS Generale;32
28/07/2025;Como;PS Ostetrico-Ginecologico;16
28/07/2025;Como;PS Pediatrico;27
28/07/2025;Como;PS Generale;111
29/07/2025;Cantù;PS Generale;47
29/07/2025;Cantù;PS Pediatrico;10
29/07/2025;Menaggio;PS Generale;26
29/07/2025;Como;PS Ostetrico-Ginecologico;21
29/07/2025;Como;PS Pediatrico;28
29/07/2025;Como;PS Generale;102
30/07/2025;Cantù;PS Generale;42
30/07/2025;Cantù;PS Pediatrico;13
30/07/2025;Menaggio;PS Generale;20
30/07/2025;Como;PS Generale;117
30/07/2025;Como;PS Ostetrico-Ginecologico;17
30/07/2025;Como;PS Pediatrico;39
31/07/2025;Cantù;PS Pediatrico;13
31/07/2025;Cantù;PS Generale;55
31/07/2025;Menaggio;PS Generale;31
31/07/2025;Como;PS Generale;107
31/07/2025;Como;PS Ostetrico-Ginecologico;14
31/07/2025;Como;PS Pediatrico;19
01/08/2025;Cantù;PS Pediatrico;10
01/08/2025;Cantù;PS Generale;62
01/08/2025;Menaggio;PS Generale;17
01/08/2025;Como;PS Pediatrico;29
01/08/2025;Como;PS Generale;110
