DATA;SEDE;TIPO PS;NUMERO ACCESSI
13/08/2023;S. Fermo;PS Pediatrico;14
14/08/2023;Cantù;PS Generale;54
14/08/2023;Cantù;PS Pediatrico;10
14/08/2023;Menaggio;PS Generale;32
14/08/2023;S. Fermo;PS Generale;147
14/08/2023;S. Fermo;PS Pediatrico;39
15/08/2023;Cantù;PS Generale;38
15/08/2023;Cantù;PS Pediatrico;4
15/08/2023;Menaggio;PS Generale;23
15/08/2023;S. Fermo;PS Generale;86
15/08/2023;S. Fermo;PS Pediatrico;23
16/08/2023;Cantù;PS Generale;77
16/08/2023;Cantù;PS Pediatrico;11
16/08/2023;Menaggio;PS Generale;32
16/08/2023;S. Fermo;PS Generale;159
16/08/2023;S. Fermo;PS Pediatrico;39
17/08/2023;Cantù;PS Generale;59
17/08/2023;Cantù;PS Pediatrico;5
17/08/2023;Menaggio;PS Generale;28
17/08/2023;S. Fermo;PS Generale;132
17/08/2023;S. Fermo;PS Pediatrico;14
18/08/2023;Cantù;PS Generale;59
18/08/2023;Cantù;PS Pediatrico;11
18/08/2023;Menaggio;PS Generale;34
18/08/2023;S. Fermo;PS Generale;114
18/08/2023;S. Fermo;PS Pediatrico;23
19/08/2023;Cantù;PS Generale;45
19/08/2023;Cantù;PS Pediatrico;10
19/08/2023;Menaggio;PS Generale;22
19/08/2023;S. Fermo;PS Generale;114
19/08/2023;S. Fermo;PS Pediatrico;38
20/08/2023;Cantù;PS Generale;56
20/08/2023;Cantù;PS Pediatrico;11
20/08/2023;Menaggio;PS Generale;19
20/08/2023;S. Fermo;PS Generale;99
20/08/2023;S. Fermo;PS Pediatrico;31
21/08/2023;Cantù;PS Generale;50
21/08/2023;Cantù;PS Pediatrico;4
21/08/2023;Menaggio;PS Generale;32
21/08/2023;S. Fermo;PS Generale;133
21/08/2023;S. Fermo;PS Pediatrico;31
22/08/2023;Cantù;PS Generale;65
22/08/2023;Cantù;PS Pediatrico;14
22/08/2023;Menaggio;PS Generale;19
22/08/2023;S. Fermo;PS Generale;134
22/08/2023;S. Fermo;PS Pediatrico;25
23/08/2023;Cantù;PS Generale;59
23/08/2023;Cantù;PS Pediatrico;6
23/08/2023;Menaggio;PS Generale;30
23/08/2023;S. Fermo;PS Generale;126
23/08/2023;S. Fermo;PS Pediatrico;20
24/08/2023;Cantù;PS Generale;75
24/08/2023;Cantù;PS Pediatrico;14
24/08/2023;Menaggio;PS Generale;31
24/08/2023;S. Fermo;PS Generale;131
24/08/2023;S. Fermo;PS Pediatrico;23
25/08/2023;Cantù;PS Generale;64
25/08/2023;Cantù;PS Pediatrico;3
25/08/2023;Menaggio;PS Generale;26
25/08/2023;S. Fermo;PS Generale;137
25/08/2023;S. Fermo;PS Pediatrico;24
26/08/2023;Cantù;PS Generale;51
26/08/2023;Cantù;PS Pediatrico;11
26/08/2023;Menaggio;PS Generale;21
26/08/2023;S. Fermo;PS Generale;128
26/08/2023;S. Fermo;PS Pediatrico;30
27/08/2023;Cantù;PS Generale;55
27/08/2023;Cantù;PS Pediatrico;12
27/08/2023;Menaggio;PS Generale;16
27/08/2023;S. Fermo;PS Generale;119
27/08/2023;S. Fermo;PS Pediatrico;26
28/08/2023;Cantù;PS Generale;59
28/08/2023;Cantù;PS Pediatrico;10
28/08/2023;Menaggio;PS Generale;34
28/08/2023;S. Fermo;PS Generale;132
28/08/2023;S. Fermo;PS Pediatrico;34
29/08/2023;Cantù;PS Generale;61
29/08/2023;Cantù;PS Pediatrico;9
29/08/2023;Menaggio;PS Generale;22
29/08/2023;S. Fermo;PS Generale;117
29/08/2023;S. Fermo;PS Pediatrico;32
30/08/2023;Cantù;PS Generale;63
30/08/2023;Cantù;PS Pediatrico;11
30/08/2023;Menaggio;PS Generale;18
30/08/2023;S. Fermo;PS Generale;144
30/08/2023;S. Fermo;PS Pediatrico;20
31/08/2023;Cantù;PS Generale;59
31/08/2023;Cantù;PS Pediatrico;7
31/08/2023;Menaggio;PS Generale;27
31/08/2023;S. Fermo;PS Generale;137
31/08/2023;S. Fermo;PS Pediatrico;33
01/09/2023;Cantù;PS Generale;50
01/09/2023;Cantù;PS Pediatrico;7
01/09/2023;Menaggio;PS Generale;24
01/09/2023;S. Fermo;PS Generale;150
01/09/2023;S. Fermo;PS Pediatrico;28
02/09/2023;Cantù;PS Generale;49
02/09/2023;Cantù;PS Pediatrico;12
02/09/2023;Menaggio;PS Generale;27
02/09/2023;S. Fermo;PS Generale;114
02/09/2023;S. Fermo;PS Pediatrico;24
03/09/2023;Cantù;PS Generale;59
03/09/2023;Cantù;PS Pediatrico;15
03/09/2023;Menaggio;PS Generale;18
03/09/2023;S. Fermo;PS Generale;125
03/09/2023;S. Fermo;PS Pediatrico;35
04/09/2023;Cantù;PS Generale;73
04/09/2023;Cantù;PS Pediatrico;6
04/09/2023;Menaggio;PS Generale;31
04/09/2023;S. Fermo;PS Generale;141
04/09/2023;S. Fermo;PS Pediatrico;30
05/09/2023;Cantù;PS Generale;55
05/09/2023;Cantù;PS Pediatrico;8
05/09/2023;Menaggio;PS Generale;23
05/09/2023;S. Fermo;PS Generale;127
05/09/2023;S. Fermo;PS Pediatrico;31
06/09/2023;Cantù;PS Generale;56
06/09/2023;Cantù;PS Pediatrico;6
06/09/2023;Menaggio;PS Generale;18
06/09/2023;S. Fermo;PS Generale;120
06/09/2023;S. Fermo;PS Pediatrico;32
07/09/2023;Cantù;PS Generale;61
07/09/2023;Cantù;PS Pediatrico;6
07/09/2023;Menaggio;PS Generale;18
07/09/2023;S. Fermo;PS Generale;120
07/09/2023;S. Fermo;PS Pediatrico;27
08/09/2023;Cantù;PS Generale;68
08/09/2023;Cantù;PS Pediatrico;10
08/09/2023;Menaggio;PS Generale;26
08/09/2023;S. Fermo;PS Generale;117
08/09/2023;S. Fermo;PS Pediatrico;31
09/09/2023;Cantù;PS Generale;67
09/09/2023;Cantù;PS Pediatrico;10
09/09/2023;Menaggio;PS Generale;25
09/09/2023;S. Fermo;PS Generale;115
09/09/2023;S. Fermo;PS Pediatrico;33
10/09/2023;Cantù;PS Generale;67
10/09/2023;Cantù;PS Pediatrico;19
10/09/2023;Menaggio;PS Generale;18
10/09/2023;S. Fermo;PS Generale;119
10/09/2023;S. Fermo;PS Pediatrico;40
11/09/2023;Cantù;PS Generale;66
11/09/2023;Cantù;PS Pediatrico;8
11/09/2023;Menaggio;PS Generale;11
11/09/2023;S. Fermo;PS Generale;152
11/09/2023;S. Fermo;PS Pediatrico;34
12/09/2023;Cantù;PS Generale;53
12/09/2023;Cantù;PS Pediatrico;7
12/09/2023;Menaggio;PS Generale;25
12/09/2023;S. Fermo;PS Generale;149
12/09/2023;S. Fermo;PS Pediatrico;37
13/09/2023;Cantù;PS Generale;61
13/09/2023;Cantù;PS Pediatrico;9
13/09/2023;Menaggio;PS Generale;15
13/09/2023;S. Fermo;PS Generale;124
13/09/2023;S. Fermo;PS Pediatrico;25
14/09/2023;Cantù;PS Generale;52
14/09/2023;Cantù;PS Pediatrico;11
14/09/2023;Menaggio;PS Generale;26
14/09/2023;S. Fermo;PS Generale;140
14/09/2023;S. Fermo;PS Pediatrico;27
15/09/2023;Cantù;PS Generale;58
15/09/2023;Cantù;PS Pediatrico;10
15/09/2023;Menaggio;PS Generale;19
15/09/2023;S. Fermo;PS Generale;129
15/09/2023;S. Fermo;PS Pediatrico;33
16/09/2023;Cantù;PS Generale;56
16/09/2023;Cantù;PS Pediatrico;20
16/09/2023;Menaggio;PS Generale;20
16/09/2023;S. Fermo;PS Generale;121
16/09/2023;S. Fermo;PS Pediatrico;40
17/09/2023;Cantù;PS Generale;55
17/09/2023;Cantù;PS Pediatrico;21
17/09/2023;Menaggio;PS Generale;24
17/09/2023;S. Fermo;PS Generale;129
17/09/2023;S. Fermo;PS Pediatrico;37
18/09/2023;Cantù;PS Generale;70
18/09/2023;Cantù;PS Pediatrico;13
18/09/2023;Menaggio;PS Generale;32
18/09/2023;S. Fermo;PS Generale;143
18/09/2023;S. Fermo;PS Pediatrico;40
19/09/2023;Cantù;PS Generale;53
19/09/2023;Cantù;PS Pediatrico;12
19/09/2023;Menaggio;PS Generale;24
19/09/2023;S. Fermo;PS Generale;132
19/09/2023;S. Fermo;PS Pediatrico;37
20/09/2023;Cantù;PS Generale;59
20/09/2023;Cantù;PS Pediatrico;11
20/09/2023;Menaggio;PS Generale;12
20/09/2023;S. Fermo;PS Generale;131
20/09/2023;S. Fermo;PS Pediatrico;39
21/09/2023;Cantù;PS Generale;61
21/09/2023;Cantù;PS Pediatrico;9
21/09/2023;Menaggio;PS Generale;16
21/09/2023;S. Fermo;PS Generale;134
21/09/2023;S. Fermo;PS Pediatrico;28
22/09/2023;Cantù;PS Generale;54
22/09/2023;Cantù;PS Pediatrico;10
22/09/2023;Menaggio;PS Generale;20
22/09/2023;S. Fermo;PS Generale;121
22/09/2023;S. Fermo;PS Pediatrico;37
23/09/2023;Cantù;PS Generale;53
23/09/2023;Cantù;PS Pediatrico;15
23/09/2023;Menaggio;PS Generale;27
23/09/2023;S. Fermo;PS Generale;115
23/09/2023;S. Fermo;PS Pediatrico;46
24/09/2023;Cantù;PS Generale;48
24/09/2023;Cantù;PS Pediatrico;15
24/09/2023;Menaggio;PS Generale;20
24/09/2023;S. Fermo;PS Generale;133
24/09/2023;S. Fermo;PS Pediatrico;47
25/09/2023;Cantù;PS Generale;61
25/09/2023;Cantù;PS Pediatrico;14
25/09/2023;Menaggio;PS Generale;36
25/09/2023;S. Fermo;PS Generale;159
25/09/2023;S. Fermo;PS Pediatrico;32
26/09/2023;Cantù;PS Generale;56
26/09/2023;Cantù;PS Pediatrico;13
26/09/2023;Menaggio;PS Generale;28
26/09/2023;S. Fermo;PS Generale;154
26/09/2023;S. Fermo;PS Pediatrico;34
27/09/2023;Cantù;PS Generale;72
27/09/2023;Cantù;PS Pediatrico;11
27/09/2023;Menaggio;PS Generale;23
27/09/2023;S. Fermo;PS Generale;156
27/09/2023;S. Fermo;PS Pediatrico;39
28/09/2023;Cantù;PS Generale;51
28/09/2023;Cantù;PS Pediatrico;20
28/09/2023;Menaggio;PS Generale;25
28/09/2023;S. Fermo;PS Generale;120
28/09/2023;S. Fermo;PS Pediatrico;41
29/09/2023;Cantù;PS Generale;56
29/09/2023;Cantù;PS Pediatrico;18
29/09/2023;Menaggio;PS Generale;18
29/09/2023;S. Fermo;PS Generale;145
29/09/2023;S. Fermo;PS Pediatrico;39
30/09/2023;Cantù;PS Generale;56
30/09/2023;Cantù;PS Pediatrico;22
30/09/2023;Menaggio;PS Generale;29
30/09/2023;S. Fermo;PS Generale;110
30/09/2023;S. Fermo;PS Pediatrico;32
01/10/2023;Cantù;PS Generale;49
01/10/2023;Cantù;PS Pediatrico;15
01/10/2023;Menaggio;PS Generale;18
01/10/2023;S. Fermo;PS Generale;134
01/10/2023;S. Fermo;PS Pediatrico;63
02/10/2023;Cantù;PS Generale;68
02/10/2023;Cantù;PS Pediatrico;16
02/10/2023;Menaggio;PS Generale;22
02/10/2023;S. Fermo;PS Generale;141
02/10/2023;S. Fermo;PS Pediatrico;39
03/10/2023;Cantù;PS Generale;69
03/10/2023;Cantù;PS Pediatrico;16
03/10/2023;Menaggio;PS Generale;21
03/10/2023;S. Fermo;PS Generale;141
03/10/2023;S. Fermo;PS Pediatrico;34
04/10/2023;Cantù;PS Generale;65
04/10/2023;Cantù;PS Pediatrico;9
04/10/2023;Menaggio;PS Generale;18
04/10/2023;S. Fermo;PS Generale;127
04/10/2023;S. Fermo;PS Pediatrico;48
05/10/2023;Cantù;PS Generale;57
05/10/2023;Cantù;PS Pediatrico;17
05/10/2023;Menaggio;PS Generale;27
05/10/2023;S. Fermo;PS Generale;136
05/10/2023;S. Fermo;PS Pediatrico;40
06/10/2023;Cantù;PS Generale;65
06/10/2023;Cantù;PS Pediatrico;15
06/10/2023;Menaggio;PS Generale;19
06/10/2023;S. Fermo;PS Generale;136
06/10/2023;S. Fermo;PS Pediatrico;42
07/10/2023;Cantù;PS Generale;64
07/10/2023;Cantù;PS Pediatrico;14
07/10/2023;Menaggio;PS Generale;21
07/10/2023;S. Fermo;PS Generale;122
07/10/2023;S. Fermo;PS Pediatrico;41
08/10/2023;Cantù;PS Generale;68
08/10/2023;Cantù;PS Pediatrico;11
08/10/2023;Menaggio;PS Generale;19
08/10/2023;S. Fermo;PS Generale;117
08/10/2023;S. Fermo;PS Pediatrico;39
09/10/2023;Cantù;PS Generale;73
09/10/2023;Cantù;PS Pediatrico;19
09/10/2023;Menaggio;PS Generale;25
09/10/2023;S. Fermo;PS Generale;150
09/10/2023;S. Fermo;PS Pediatrico;39
10/10/2023;Cantù;PS Generale;72
10/10/2023;Cantù;PS Pediatrico;12
10/10/2023;Menaggio;PS Generale;14
10/10/2023;S. Fermo;PS Generale;137
10/10/2023;S. Fermo;PS Pediatrico;39
11/10/2023;Cantù;PS Generale;54
11/10/2023;Cantù;PS Pediatrico;15
11/10/2023;Menaggio;PS Generale;23
11/10/2023;S. Fermo;PS Generale;133
11/10/2023;S. Fermo;PS Pediatrico;44
12/10/2023;Cantù;PS Generale;63
12/10/2023;Cantù;PS Pediatrico;9
12/10/2023;Menaggio;PS Generale;24
12/10/2023;S. Fermo;PS Generale;137
12/10/2023;S. Fermo;PS Pediatrico;32
13/10/2023;Cantù;PS Generale;58
13/10/2023;Cantù;PS Pediatrico;13
13/10/2023;Menaggio;PS Generale;18
13/10/2023;S. Fermo;PS Generale;126
13/10/2023;S. Fermo;PS Pediatrico;37
14/10/2023;Cantù;PS Generale;68
14/10/2023;Cantù;PS Pediatrico;12
14/10/2023;Menaggio;PS Generale;27
14/10/2023;S. Fermo;PS Generale;127
14/10/2023;S. Fermo;PS Pediatrico;35
15/10/2023;Cantù;PS Generale;58
15/10/2023;Cantù;PS Pediatrico;24
15/10/2023;Menaggio;PS Generale;13
15/10/2023;S. Fermo;PS Generale;122
15/10/2023;S. Fermo;PS Pediatrico;61
16/10/2023;Cantù;PS Generale;60
16/10/2023;Cantù;PS Pediatrico;12
16/10/2023;Menaggio;PS Generale;19
16/10/2023;S. Fermo;PS Generale;137
16/10/2023;S. Fermo;PS Pediatrico;50
17/10/2023;Cantù;PS Generale;64
17/10/2023;Cantù;PS Pediatrico;16
17/10/2023;Menaggio;PS Generale;13
17/10/2023;S. Fermo;PS Generale;137
17/10/2023;S. Fermo;PS Pediatrico;42
18/10/2023;Cantù;PS Generale;55
18/10/2023;Cantù;PS Pediatrico;11
18/10/2023;Menaggio;PS Generale;17
18/10/2023;S. Fermo;PS Generale;116
18/10/2023;S. Fermo;PS Pediatrico;33
19/10/2023;Cantù;PS Generale;52
19/10/2023;Cantù;PS Pediatrico;10
19/10/2023;Menaggio;PS Generale;16
19/10/2023;S. Fermo;PS Generale;121
19/10/2023;S. Fermo;PS Pediatrico;41
20/10/2023;Cantù;PS Generale;52
20/10/2023;Cantù;PS Pediatrico;9
20/10/2023;Menaggio;PS Generale;17
20/10/2023;S. Fermo;PS Generale;134
20/10/2023;S. Fermo;PS Pediatrico;34
21/10/2023;Cantù;PS Generale;50
21/10/2023;Cantù;PS Pediatrico;11
21/10/2023;Menaggio;PS Generale;16
21/10/2023;S. Fermo;PS Generale;128
21/10/2023;S. Fermo;PS Pediatrico;43
22/10/2023;Cantù;PS Generale;43
22/10/2023;Cantù;PS Pediatrico;14
22/10/2023;Menaggio;PS Generale;21
22/10/2023;S. Fermo;PS Generale;127
22/10/2023;S. Fermo;PS Pediatrico;42
23/10/2023;Cantù;PS Generale;65
23/10/2023;Cantù;PS Pediatrico;13
23/10/2023;Menaggio;PS Generale;27
23/10/2023;S. Fermo;PS Generale;138
23/10/2023;S. Fermo;PS Pediatrico;42
24/10/2023;Cantù;PS Generale;49
24/10/2023;Cantù;PS Pediatrico;11
24/10/2023;Menaggio;PS Generale;21
24/10/2023;S. Fermo;PS Generale;132
24/10/2023;S. Fermo;PS Pediatrico;34
25/10/2023;Cantù;PS Generale;46
25/10/2023;Cantù;PS Pediatrico;14
25/10/2023;Menaggio;PS Generale;16
25/10/2023;S. Fermo;PS Generale;126
25/10/2023;S. Fermo;PS Pediatrico;38
26/10/2023;Cantù;PS Generale;61
26/10/2023;Cantù;PS Pediatrico;15
26/10/2023;Menaggio;PS Generale;21
26/10/2023;S. Fermo;PS Generale;125
26/10/2023;S. Fermo;PS Pediatrico;39
27/10/2023;Cantù;PS Generale;58
27/10/2023;Cantù;PS Pediatrico;13
27/10/2023;Menaggio;PS Generale;22
27/10/2023;S. Fermo;PS Generale;144
27/10/2023;S. Fermo;PS Pediatrico;36
28/10/2023;Cantù;PS Generale;67
28/10/2023;Cantù;PS Pediatrico;15
28/10/2023;Menaggio;PS Generale;12
28/10/2023;S. Fermo;PS Generale;114
28/10/2023;S. Fermo;PS Pediatrico;61
29/10/2023;Cantù;PS Generale;65
29/10/2023;Cantù;PS Pediatrico;20
29/10/2023;Menaggio;PS Generale;19
29/10/2023;S. Fermo;PS Generale;110
29/10/2023;S. Fermo;PS Pediatrico;39
30/10/2023;Cantù;PS Generale;76
30/10/2023;Cantù;PS Pediatrico;9
30/10/2023;Menaggio;PS Generale;25
30/10/2023;S. Fermo;PS Generale;120
30/10/2023;S. Fermo;PS Pediatrico;40
31/10/2023;Cantù;PS Generale;65
31/10/2023;Cantù;PS Pediatrico;12
31/10/2023;Menaggio;PS Generale;22
31/10/2023;S. Fermo;PS Generale;118
31/10/2023;S. Fermo;PS Pediatrico;37
01/11/2023;Cantù;PS Generale;59
01/11/2023;Cantù;PS Pediatrico;16
01/11/2023;Menaggio;PS Generale;8
01/11/2023;S. Fermo;PS Generale;122
01/11/2023;S. Fermo;PS Pediatrico;50
02/11/2023;Cantù;PS Generale;67
02/11/2023;Cantù;PS Pediatrico;15
02/11/2023;Menaggio;PS Generale;16
02/11/2023;S. Fermo;PS Generale;115
02/11/2023;S. Fermo;PS Pediatrico;38
03/11/2023;Cantù;PS Generale;60
03/11/2023;Cantù;PS Pediatrico;10
03/11/2023;Menaggio;PS Generale;15
03/11/2023;S. Fermo;PS Generale;133
03/11/2023;S. Fermo;PS Pediatrico;42
04/11/2023;Cantù;PS Generale;62
04/11/2023;Cantù;PS Pediatrico;13
04/11/2023;Menaggio;PS Generale;10
04/11/2023;S. Fermo;PS Generale;100
04/11/2023;S. Fermo;PS Pediatrico;31
05/11/2023;Cantù;PS Generale;57
05/11/2023;Cantù;PS Pediatrico;18
05/11/2023;Menaggio;PS Generale;22
05/11/2023;S. Fermo;PS Generale;107
05/11/2023;S. Fermo;PS Pediatrico;51
06/11/2023;Cantù;PS Generale;49
06/11/2023;Cantù;PS Pediatrico;16
06/11/2023;Menaggio;PS Generale;26
06/11/2023;S. Fermo;PS Generale;141
06/11/2023;S. Fermo;PS Pediatrico;44
07/11/2023;Cantù;PS Generale;51
07/11/2023;Cantù;PS Pediatrico;10
07/11/2023;Menaggio;PS Generale;12
07/11/2023;S. Fermo;PS Generale;113
07/11/2023;S. Fermo;PS Pediatrico;31
08/11/2023;Cantù;PS Generale;55
08/11/2023;Cantù;PS Pediatrico;9
08/11/2023;Menaggio;PS Generale;15
08/11/2023;S. Fermo;PS Generale;119
08/11/2023;S. Fermo;PS Pediatrico;31
09/11/2023;Cantù;PS Generale;58
09/11/2023;Cantù;PS Pediatrico;10
09/11/2023;Menaggio;PS Generale;24
09/11/2023;S. Fermo;PS Generale;120
09/11/2023;S. Fermo;PS Pediatrico;31
10/11/2023;Cantù;PS Generale;55
10/11/2023;Cantù;PS Pediatrico;11
10/11/2023;Menaggio;PS Generale;21
10/11/2023;S. Fermo;PS Generale;126
10/11/2023;S. Fermo;PS Pediatrico;44
11/11/2023;Cantù;PS Generale;62
11/11/2023;Cantù;PS Pediatrico;18
11/11/2023;Menaggio;PS Generale;14
11/11/2023;S. Fermo;PS Generale;114
11/11/2023;S. Fermo;PS Pediatrico;49
12/11/2023;Cantù;PS Generale;59
12/11/2023;Cantù;PS Pediatrico;23
12/11/2023;Menaggio;PS Generale;11
12/11/2023;S. Fermo;PS Generale;103
12/11/2023;S. Fermo;PS Pediatrico;51
13/11/2023;Cantù;PS Generale;59
13/11/2023;Cantù;PS Pediatrico;16
13/11/2023;Menaggio;PS Generale;22
13/11/2023;S. Fermo;PS Generale;160
13/11/2023;S. Fermo;PS Pediatrico;46
14/11/2023;Cantù;PS Generale;49
14/11/2023;Cantù;PS Pediatrico;14
14/11/2023;Menaggio;PS Generale;15
14/11/2023;S. Fermo;PS Generale;136
14/11/2023;S. Fermo;PS Pediatrico;36
15/11/2023;Cantù;PS Generale;57
15/11/2023;Cantù;PS Pediatrico;11
15/11/2023;Menaggio;PS Generale;12
15/11/2023;S. Fermo;PS Generale;132
15/11/2023;S. Fermo;PS Pediatrico;42
16/11/2023;Cantù;PS Generale;67
16/11/2023;Cantù;PS Pediatrico;10
16/11/2023;Menaggio;PS Generale;18
16/11/2023;S. Fermo;PS Generale;140
16/11/2023;S. Fermo;PS Pediatrico;47
17/11/2023;Cantù;PS Generale;62
17/11/2023;Cantù;PS Pediatrico;9
17/11/2023;Menaggio;PS Generale;23
17/11/2023;S. Fermo;PS Generale;132
17/11/2023;S. Fermo;PS Pediatrico;40
18/11/2023;Cantù;PS Generale;64
18/11/2023;Cantù;PS Pediatrico;20
18/11/2023;Menaggio;PS Generale;15
18/11/2023;S. Fermo;PS Generale;133
18/11/2023;S. Fermo;PS Pediatrico;49
19/11/2023;Cantù;PS Generale;41
19/11/2023;Cantù;PS Pediatrico;19
19/11/2023;Menaggio;PS Generale;10
19/11/2023;S. Fermo;PS Generale;87
19/11/2023;S. Fermo;PS Pediatrico;54
20/11/2023;Cantù;PS Generale;71
20/11/2023;Cantù;PS Pediatrico;18
20/11/2023;Menaggio;PS Generale;17
20/11/2023;S. Fermo;PS Generale;133
20/11/2023;S. Fermo;PS Pediatrico;67
21/11/2023;Cantù;PS Generale;76
21/11/2023;Cantù;PS Pediatrico;11
21/11/2023;Menaggio;PS Generale;16
21/11/2023;S. Fermo;PS Generale;136
21/11/2023;S. Fermo;PS Pediatrico;31
22/11/2023;Cantù;PS Generale;65
22/11/2023;Cantù;PS Pediatrico;12
22/11/2023;Menaggio;PS Generale;11
22/11/2023;S. Fermo;PS Generale;128
22/11/2023;S. Fermo;PS Pediatrico;36
23/11/2023;Cantù;PS Generale;59
23/11/2023;Cantù;PS Pediatrico;20
23/11/2023;Menaggio;PS Generale;16
23/11/2023;S. Fermo;PS Generale;125
23/11/2023;S. Fermo;PS Pediatrico;37
24/11/2023;Cantù;PS Generale;69
24/11/2023;Cantù;PS Pediatrico;20
24/11/2023;Menaggio;PS Generale;17
24/11/2023;S. Fermo;PS Generale;136
24/11/2023;S. Fermo;PS Pediatrico;31
25/11/2023;Cantù;PS Generale;62
25/11/2023;Cantù;PS Pediatrico;17
25/11/2023;Menaggio;PS Generale;20
25/11/2023;S. Fermo;PS Generale;113
25/11/2023;S. Fermo;PS Pediatrico;57
26/11/2023;Cantù;PS Generale;61
26/11/2023;Cantù;PS Pediatrico;27
26/11/2023;Menaggio;PS Generale;20
26/11/2023;S. Fermo;PS Generale;122
26/11/2023;S. Fermo;PS Pediatrico;63
27/11/2023;Cantù;PS Generale;68
27/11/2023;Cantù;PS Pediatrico;14
27/11/2023;Menaggio;PS Generale;22
27/11/2023;S. Fermo;PS Generale;147
27/11/2023;S. Fermo;PS Pediatrico;41
28/11/2023;Cantù;PS Generale;58
28/11/2023;Cantù;PS Pediatrico;15
28/11/2023;Menaggio;PS Generale;15
28/11/2023;S. Fermo;PS Generale;125
28/11/2023;S. Fermo;PS Pediatrico;54
29/11/2023;Cantù;PS Generale;53
29/11/2023;Cantù;PS Pediatrico;14
29/11/2023;Menaggio;PS Generale;17
29/11/2023;S. Fermo;PS Generale;135
29/11/2023;S. Fermo;PS Pediatrico;45
30/11/2023;Cantù;PS Generale;56
30/11/2023;Cantù;PS Pediatrico;14
30/11/2023;Menaggio;PS Generale;20
30/11/2023;S. Fermo;PS Generale;127
30/11/2023;S. Fermo;PS Pediatrico;39
01/12/2023;Cantù;PS Generale;46
01/12/2023;Cantù;PS Pediatrico;21
01/12/2023;Menaggio;PS Generale;20
01/12/2023;S. Fermo;PS Generale;137
01/12/2023;S. Fermo;PS Pediatrico;44
02/12/2023;Cantù;PS Generale;51
02/12/2023;Cantù;PS Pediatrico;21
02/12/2023;Menaggio;PS Generale;24
02/12/2023;S. Fermo;PS Generale;105
02/12/2023;S. Fermo;PS Pediatrico;57
03/12/2023;Cantù;PS Generale;68
03/12/2023;Cantù;PS Pediatrico;24
03/12/2023;Menaggio;PS Generale;21
03/12/2023;S. Fermo;PS Generale;114
03/12/2023;S. Fermo;PS Pediatrico;57
04/12/2023;Cantù;PS Generale;67
04/12/2023;Cantù;PS Pediatrico;16
04/12/2023;Menaggio;PS Generale;19
04/12/2023;S. Fermo;PS Generale;137
04/12/2023;S. Fermo;PS Pediatrico;49
05/12/2023;Cantù;PS Generale;42
05/12/2023;Cantù;PS Pediatrico;13
05/12/2023;Menaggio;PS Generale;14
05/12/2023;S. Fermo;PS Generale;129
05/12/2023;S. Fermo;PS Pediatrico;48
06/12/2023;Cantù;PS Generale;55
06/12/2023;Cantù;PS Pediatrico;15
06/12/2023;Menaggio;PS Generale;23
06/12/2023;S. Fermo;PS Generale;107
06/12/2023;S. Fermo;PS Pediatrico;39
07/12/2023;Cantù;PS Generale;56
07/12/2023;Cantù;PS Pediatrico;15
07/12/2023;Menaggio;PS Generale;33
07/12/2023;S. Fermo;PS Generale;125
07/12/2023;S. Fermo;PS Pediatrico;49
08/12/2023;Cantù;PS Generale;62
08/12/2023;Cantù;PS Pediatrico;19
08/12/2023;Menaggio;PS Generale;16
08/12/2023;S. Fermo;PS Generale;119
08/12/2023;S. Fermo;PS Pediatrico;68
09/12/2023;Cantù;PS Generale;49
09/12/2023;Cantù;PS Pediatrico;31
09/12/2023;Menaggio;PS Generale;17
09/12/2023;S. Fermo;PS Generale;116
09/12/2023;S. Fermo;PS Pediatrico;72
10/12/2023;Cantù;PS Generale;49
10/12/2023;Cantù;PS Pediatrico;30
10/12/2023;Menaggio;PS Generale;21
10/12/2023;S. Fermo;PS Generale;122
10/12/2023;S. Fermo;PS Pediatrico;59
11/12/2023;Cantù;PS Generale;67
11/12/2023;Cantù;PS Pediatrico;18
11/12/2023;Menaggio;PS Generale;30
11/12/2023;S. Fermo;PS Generale;145
11/12/2023;S. Fermo;PS Pediatrico;52
12/12/2023;Cantù;PS Generale;54
12/12/2023;Cantù;PS Pediatrico;21
12/12/2023;Menaggio;PS Generale;19
12/12/2023;S. Fermo;PS Generale;110
12/12/2023;S. Fermo;PS Pediatrico;47
13/12/2023;Cantù;PS Generale;51
13/12/2023;Cantù;PS Pediatrico;16
13/12/2023;Menaggio;PS Generale;19
13/12/2023;S. Fermo;PS Generale;151
13/12/2023;S. Fermo;PS Pediatrico;46
14/12/2023;Cantù;PS Generale;63
14/12/2023;Cantù;PS Pediatrico;12
14/12/2023;Menaggio;PS Generale;14
14/12/2023;S. Fermo;PS Generale;129
14/12/2023;S. Fermo;PS Pediatrico;47
15/12/2023;Cantù;PS Generale;56
15/12/2023;Cantù;PS Pediatrico;13
15/12/2023;Menaggio;PS Generale;18
15/12/2023;S. Fermo;PS Generale;137
15/12/2023;S. Fermo;PS Pediatrico;52
16/12/2023;Cantù;PS Generale;53
16/12/2023;Cantù;PS Pediatrico;19
16/12/2023;Menaggio;PS Generale;26
16/12/2023;S. Fermo;PS Generale;100
16/12/2023;S. Fermo;PS Pediatrico;43
17/12/2023;Cantù;PS Generale;57
17/12/2023;Cantù;PS Pediatrico;22
17/12/2023;Menaggio;PS Generale;10
